	id	session	note.quality	food.present	no.intx.yes.no	tbl.lion.hyena.sessions.notes	session.error.notes	hy.id	time	order	behavior	target	distance	leader	food	tbl.lion.hyena.individual.behaviors.notes	clan	location	date	start	stop	plate	spratio	diagnosis	age	hum.pop.den	sample	kay.code	dart.date	sample.origin	notes.appearance	dart.year
125	6054	t36660	2	TRUE	FALSE	"big male impala kill. skull left, skin intact, part of spine and rib cage left. hyenas are fat and bloody. kill is in tall graas so sometimes hard to see what part of kill hyenas are feeding on. lion is only said to be sub-adult, don<U+2019>t know sex."	NA	ldv	19:32:00	4	dist	NA	15-35	FALSE	NA	NA	talek	k	12/12/02	19:04:00	19:34:00	plate5	0.9	positive	subadult	low	4115	237	3/7/99	blood	NA	1999
126	3128	t36950	3	FALSE	FALSE	interactions happen at far distances	lions are all adults	mrph	7:00:00	1	scan	NA	80-180	FALSE	NA	NA	talek	o	1/19/03	6:45:00	7:46:00	plate4	0.57	positive	cub	low	6592	197	6/7/97	blood	NA	1997
127	9794	t36973	2	FALSE	FALSE	1916 incomplete cis  until the end.	NA	ath	19:08:00	1	scan	NA	195-205	FALSE	NA	NA	talek	o	1/22/03	18:58:00	19:22:00	plate5	0.58	positive	cub	low	5313	286	11/26/99	blood	NA	1999
128	9795	t36973	2	FALSE	FALSE	1916 incomplete cis  until the end.	NA	mali	19:08:00	1	scan	NA	180-220	FALSE	NA	NA	talek	o	1/22/03	18:58:00	19:22:00	plate4	0.17	negative	cub	low	5470	213	7/4/97	blood	NA	1997
129	9796	t36973	2	FALSE	FALSE	1916 incomplete cis  until the end.	NA	ldv	19:08:00	1	scan	NA	165-235	FALSE	NA	NA	talek	o	1/22/03	18:58:00	19:22:00	plate5	0.9	positive	subadult	low	4115	237	3/7/99	blood	NA	1999
130	2828	t37110	3	TRUE	FALSE	"can't tell what kind of ungulate, but fresh and not much left. only one hyena mentioned with bone scrap. incomplete cis from 0605-0640. at the end of the session lions are so or oos."	NA	dub	6:53:00	1	scan	NA	50-110	FALSE	NA	NA	talek	k	2/6/03	6:05:00	7:02:00	plate3	0.73	positive	adult	low	4598	269a	10/19/99	blood	edta	1999
131	2831	t37110	3	TRUE	FALSE	"can't tell what kind of ungulate, but fresh and not much left. only one hyena mentioned with bone scrap. incomplete cis from 0605-0640. at the end of the session lions are so or oos."	NA	jut	7:02:00	1	scan	NA	50-70	FALSE	NA	NA	talek	k	2/6/03	6:05:00	7:02:00	plate5	0.16	negative	cub	low	4581	267	7/11/99	blood	frozen on side	1999
132	8347	t37197	2	TRUE	FALSE	hyena kill.	NA	mig	6:59:00	1	scan	NA	70-130	FALSE	NA	scan	talek	k	2/15/03	6:43:00	7:05:00	plate3	0.81	positive	adult	low	13591	126	9/20/94	blood	clear; appears empty	1994
133	15	t3739	3	FALSE	FALSE	"session in 2 separate notebooks, 29v.1 and 29v.2. in order in 29v.1, on pg. 263 in 29v.2. events are meshed from both sets of notes, of which there is overlap. starts raining at 1852, and note above 1850 says \all in heavy rain storm.\"""""	"end time should be 19:13. lion's age should be changed to \subadult,\"" b/c it is specified as 3 years old in the notes, but male lions do not reach maturity until about 4 years. jj's abbreviation incorrectly written as \""juj\"" in 29v.1 notebook"""	sx	18:52:00	2	dist	NA	35-50	FALSE	NA	NA	talek	d	2/4/93	18:22:00	19:15:00	plate5	0.76	positive	subadult	low	3977	29	12/28/90	blood	p frozen on side of tube	1990
134	17	t3739	3	FALSE	FALSE	"session in 2 separate notebooks, 29v.1 and 29v.2. in order in 29v.1, on pg. 263 in 29v.2. events are meshed from both sets of notes, of which there is overlap. starts raining at 1852, and note above 1850 says \all in heavy rain storm.\"""""	"end time should be 19:13. lion's age should be changed to \subadult,\"" b/c it is specified as 3 years old in the notes, but male lions do not reach maturity until about 4 years. jj's abbreviation incorrectly written as \""juj\"" in 29v.1 notebook"""	coch	18:56:00	1	dist	NA	15-20	FALSE	NA	NA	talek	d	2/4/93	18:22:00	19:15:00	plate3	1.08	positive	adult	low	5009	25	12/15/93	blood	NA	1993
135	18	t3739	3	FALSE	FALSE	"session in 2 separate notebooks, 29v.1 and 29v.2. in order in 29v.1, on pg. 263 in 29v.2. events are meshed from both sets of notes, of which there is overlap. starts raining at 1852, and note above 1850 says \all in heavy rain storm.\"""""	"end time should be 19:13. lion's age should be changed to \subadult,\"" b/c it is specified as 3 years old in the notes, but male lions do not reach maturity until about 4 years. jj's abbreviation incorrectly written as \""juj\"" in 29v.1 notebook"""	coch	18:57:00	1	dist	NA	7-10	FALSE	NA	NA	talek	d	2/4/93	18:22:00	19:15:00	plate3	1.08	positive	adult	low	5009	25	12/15/93	blood	NA	1993
136	53	t3739	3	FALSE	FALSE	"session in 2 separate notebooks, 29v.1 and 29v.2. in order in 29v.1, on pg. 263 in 29v.2. events are meshed from both sets of notes, of which there is overlap. starts raining at 1852, and note above 1850 says \all in heavy rain storm.\"""""	"end time should be 19:13. lion's age should be changed to \subadult,\"" b/c it is specified as 3 years old in the notes, but male lions do not reach maturity until about 4 years. jj's abbreviation incorrectly written as \""juj\"" in 29v.1 notebook"""	coch	18:59:00	1	dist	NA	5-10	FALSE	NA	NA	talek	d	2/4/93	18:22:00	19:15:00	plate3	1.08	positive	adult	low	5009	25	12/15/93	blood	NA	1993
137	56	t3739	3	FALSE	FALSE	"session in 2 separate notebooks, 29v.1 and 29v.2. in order in 29v.1, on pg. 263 in 29v.2. events are meshed from both sets of notes, of which there is overlap. starts raining at 1852, and note above 1850 says \all in heavy rain storm.\"""""	"end time should be 19:13. lion's age should be changed to \subadult,\"" b/c it is specified as 3 years old in the notes, but male lions do not reach maturity until about 4 years. jj's abbreviation incorrectly written as \""juj\"" in 29v.1 notebook"""	sx	18:59:00	2	dist	NA	40-50	FALSE	NA	NA	talek	d	2/4/93	18:22:00	19:15:00	plate5	0.76	positive	subadult	low	3977	29	12/28/90	blood	p frozen on side of tube	1990
138	59	t3739	3	FALSE	FALSE	"session in 2 separate notebooks, 29v.1 and 29v.2. in order in 29v.1, on pg. 263 in 29v.2. events are meshed from both sets of notes, of which there is overlap. starts raining at 1852, and note above 1850 says \all in heavy rain storm.\"""""	"end time should be 19:13. lion's age should be changed to \subadult,\"" b/c it is specified as 3 years old in the notes, but male lions do not reach maturity until about 4 years. jj's abbreviation incorrectly written as \""juj\"" in 29v.1 notebook"""	coch	18:52:00	1	dist	NA	30-50	FALSE	NA	NA	talek	d	2/4/93	18:22:00	19:15:00	plate3	1.08	positive	adult	low	5009	25	12/15/93	blood	NA	1993
139	4752	t37838	2	TRUE	FALSE	"incomplete cis. adult domestic cow kill. skull, horns, rib cage, vertebral column are left with some flesh. hyenas are bloodyand fat,"	NA	ger	6:33:00	1	scan	NA	23-37	FALSE	NA	NA	talek	k	4/13/03	6:16:00	7:31:00	plate5	0.16	negative	cub	low	6136	82	7/12/93	blood	frozen on side	1993
140	4759	t37838	2	TRUE	FALSE	"incomplete cis. adult domestic cow kill. skull, horns, rib cage, vertebral column are left with some flesh. hyenas are bloodyand fat,"	NA	mali	6:33:00	1	scan	NA	14-16	FALSE	NA	NA	talek	k	4/13/03	6:16:00	7:31:00	plate4	0.17	negative	cub	low	5470	213	7/4/97	blood	NA	1997
141	4760	t37838	2	TRUE	FALSE	"incomplete cis. adult domestic cow kill. skull, horns, rib cage, vertebral column are left with some flesh. hyenas are bloodyand fat,"	NA	ali	6:33:00	1	scan	NA	13-17	FALSE	NA	NA	talek	k	4/13/03	6:16:00	7:31:00	plate5	0.41	doubtful	subadult	low	5317	253	4/26/99	blood	NA	1999
142	4770	t37838	2	TRUE	FALSE	"incomplete cis. adult domestic cow kill. skull, horns, rib cage, vertebral column are left with some flesh. hyenas are bloodyand fat,"	NA	ger	6:38:00	1	scan	NA	4-6	FALSE	NA	NA	talek	k	4/13/03	6:16:00	7:31:00	plate5	0.16	negative	cub	low	6136	82	7/12/93	blood	frozen on side	1993
143	4771	t37838	2	TRUE	FALSE	"incomplete cis. adult domestic cow kill. skull, horns, rib cage, vertebral column are left with some flesh. hyenas are bloodyand fat,"	NA	ath	6:38:00	1	scan	NA	3-7	FALSE	NA	NA	talek	k	4/13/03	6:16:00	7:31:00	plate5	0.58	positive	cub	low	5313	286	11/26/99	blood	NA	1999
144	4804	t37838	2	TRUE	FALSE	"incomplete cis. adult domestic cow kill. skull, horns, rib cage, vertebral column are left with some flesh. hyenas are bloodyand fat,"	NA	ath	6:48:00	1	scan	NA	15-25	FALSE	NA	NA	talek	k	4/13/03	6:16:00	7:31:00	plate5	0.58	positive	cub	low	5313	286	11/26/99	blood	NA	1999
145	4901	t37838	2	TRUE	FALSE	"incomplete cis. adult domestic cow kill. skull, horns, rib cage, vertebral column are left with some flesh. hyenas are bloodyand fat,"	NA	vgs	6:53:00	1	scan	NA	8-22	FALSE	NA	NA	talek	k	4/13/03	6:16:00	7:31:00	plate3	0.58	positive	adult	low	5996	225	3/5/99	blood	edta;min1	1999
146	4904	t37838	2	TRUE	FALSE	"incomplete cis. adult domestic cow kill. skull, horns, rib cage, vertebral column are left with some flesh. hyenas are bloodyand fat,"	NA	ali	6:53:00	1	scan	NA	21-23	FALSE	NA	NA	talek	k	4/13/03	6:16:00	7:31:00	plate5	0.41	doubtful	subadult	low	5317	253	4/26/99	blood	NA	1999
147	4910	t37838	2	TRUE	FALSE	"incomplete cis. adult domestic cow kill. skull, horns, rib cage, vertebral column are left with some flesh. hyenas are bloodyand fat,"	NA	nav	6:53:00	1	scan	NA	30-60	FALSE	NA	NA	talek	k	4/13/03	6:16:00	7:31:00	plate4	0.12	negative	cub	low	7392	100	7/21/93	blood	NA	1993
148	4915	t37838	2	TRUE	FALSE	"incomplete cis. adult domestic cow kill. skull, horns, rib cage, vertebral column are left with some flesh. hyenas are bloodyand fat,"	NA	foz	6:58:00	1	scan	NA	19-21	FALSE	NA	NA	talek	k	4/13/03	6:16:00	7:31:00	plate5	0.66	positive	subadult	low	4588	265	8/19/99	blood	NA	1999
149	4934	t37838	2	TRUE	FALSE	"incomplete cis. adult domestic cow kill. skull, horns, rib cage, vertebral column are left with some flesh. hyenas are bloodyand fat,"	NA	csn	7:08:00	1	incomplete scan	NA	14-36	FALSE	NA	NA	talek	k	4/13/03	6:16:00	7:31:00	plate4	1.04	positive	cub	low	5401	249	1/29/99	blood	frozen on side	1999
150	4992	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	ali	7:08:00	1	mob	lion	>50	FALSE	NA	whoop rush twd lioness	talek	k	6/30/03	7:01:00	7:57:00	plate5	0.41	doubtful	subadult	low	5317	253	4/26/99	blood	NA	1999
151	4996	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	csn	7:08:00	1	mob	lion	>50	FALSE	NA	whoop rush twd lioness	talek	k	6/30/03	7:01:00	7:57:00	plate4	1.04	positive	cub	low	5401	249	1/29/99	blood	frozen on side	1999
152	4997	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	foz	7:08:00	1	mob	lion	>50	FALSE	NA	whoop rush twd lioness	talek	k	6/30/03	7:01:00	7:57:00	plate5	0.66	positive	subadult	low	4588	265	8/19/99	blood	NA	1999
153	4999	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	ldv	7:08:00	1	mob	lion	>50	FALSE	NA	whoop rush twd lioness	talek	k	6/30/03	7:01:00	7:57:00	plate5	0.9	positive	subadult	low	4115	237	3/7/99	blood	NA	1999
154	5000	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	mali	7:08:00	1	mob	lion	>50	FALSE	NA	whoop rush twd lioness	talek	k	6/30/03	7:01:00	7:57:00	plate4	0.17	negative	cub	low	5470	213	7/4/97	blood	NA	1997
155	5001	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	mp	7:08:00	1	mob	lion	>50	FALSE	NA	whoop rush twd lioness	talek	k	6/30/03	7:01:00	7:57:00	plate4	0.27	negative	cub	low	12144	145	4/10/95	blood	slightly pink	1995
156	5006	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	ath	7:08:00	2	mob	lion	>50	FALSE	NA	whoop brt rush twd lioness	talek	k	6/30/03	7:01:00	7:57:00	plate5	0.58	positive	cub	low	5313	286	11/26/99	blood	NA	1999
157	5008	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	ali	7:08:00	2	mob	lion	>50	FALSE	NA	whoop brt rush twd lioness	talek	k	6/30/03	7:01:00	7:57:00	plate5	0.41	doubtful	subadult	low	5317	253	4/26/99	blood	NA	1999
158	5009	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	foz	7:08:00	2	mob	lion	>50	FALSE	NA	whoop brt rush twd lioness	talek	k	6/30/03	7:01:00	7:57:00	plate5	0.66	positive	subadult	low	4588	265	8/19/99	blood	NA	1999
159	5011	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	ath	7:08:00	1	mob	lion	>50	FALSE	NA	whoop rush twd lioness	talek	k	6/30/03	7:01:00	7:57:00	plate5	0.58	positive	cub	low	5313	286	11/26/99	blood	NA	1999
160	5099	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	mali	7:24:00	1	scan	NA	99-101	FALSE	NA	NA	talek	k	6/30/03	7:01:00	7:57:00	plate4	0.17	negative	cub	low	5470	213	7/4/97	blood	NA	1997
161	5100	t38490	2	TRUE	FALSE	imcomplete cis. adult male tommi kill. hyenas are very bloody. 0750-0756 feeding fas on kier. video for this session	lions are adults	foz	7:24:00	1	scan	NA	80-120	FALSE	NA	NA	talek	k	6/30/03	7:01:00	7:57:00	plate5	0.66	positive	subadult	low	4588	265	8/19/99	blood	NA	1999
162	6168	t38556	2	TRUE	FALSE	"incomplete cis. 2 separate kills only 70m apart! adult gnus, notes say probably lion kills, 4 lionesses eat on one kill and 4 lionesses eat on the second. very fresh."	NA	mer	6:30:00	1	fd	NA	65-85	FALSE	leg bone	scan	talek	k	7/7/03	5:51:00	6:47:00	plate3	0.66	positive	adult	low	5395	240	8/1/99	blood	frozen on side	1999
163	6169	t38556	2	TRUE	FALSE	"incomplete cis. 2 separate kills only 70m apart! adult gnus, notes say probably lion kills, 4 lionesses eat on one kill and 4 lionesses eat on the second. very fresh."	NA	jut	6:30:00	1	wlk w/fd	NA	65-85	FALSE	leg bone	scan	talek	k	7/7/03	5:51:00	6:47:00	plate5	0.16	negative	cub	low	4581	267	7/11/99	blood	frozen on side	1999
164	6180	t38556	2	TRUE	FALSE	"incomplete cis. 2 separate kills only 70m apart! adult gnus, notes say probably lion kills, 4 lionesses eat on one kill and 4 lionesses eat on the second. very fresh."	NA	jut	6:40:00	1	fd	NA	25-175	FALSE	gnu leg bone	scan	talek	k	7/7/03	5:51:00	6:47:00	plate5	0.16	negative	cub	low	4581	267	7/11/99	blood	frozen on side	1999
165	6182	t38556	2	TRUE	FALSE	"incomplete cis. 2 separate kills only 70m apart! adult gnus, notes say probably lion kills, 4 lionesses eat on one kill and 4 lionesses eat on the second. very fresh."	NA	coo	6:40:00	1	fd	NA	55-95	FALSE	gnu leg bone	scan	talek	k	7/7/03	5:51:00	6:47:00	plate5	0.1	negative	cub	low	4660	272	9/12/99	blood	NA	1999
166	6184	t38556	2	TRUE	FALSE	"incomplete cis. 2 separate kills only 70m apart! adult gnus, notes say probably lion kills, 4 lionesses eat on one kill and 4 lionesses eat on the second. very fresh."	NA	mer	6:40:00	1	fd	NA	70-80	FALSE	gnu carcass scrap	scan	talek	k	7/7/03	5:51:00	6:47:00	plate3	0.66	positive	adult	low	5395	240	8/1/99	blood	frozen on side	1999
167	9546	t48032	2	TRUE	FALSE	2 groups of hyenas present (east and west)incomplete cis due to darkness. hyenas seen eating parts og topi but no carcass ir kill is directly stated. hyenas appear to be on border patrol. hyenas bloody and fat	NA	who	7:35:00	1	scan	NA	80-170	FALSE	NA	NA	talek	k	5/31/04	6:00:00	7:35:00	plate5	0.01	negative	cub	low	5808	74	11/27/91	blood	NA	1991
168	2739	t48855.1	3	TRUE	FALSE	observer sees bca and det make kill. juvenile gnu. when oberver arr gnu is dead and hyenas are fding.	NA	vgs	8:13:00	6	dist	NA	145-155	FALSE	NA	scan	talek	k	8/11/04	7:34:00	9:05:00	plate3	0.58	positive	adult	low	5996	225	3/5/99	blood	edta;min1	1999
169	4320	t49685	2	TRUE	FALSE	incomplete cis until due to darkness and craziness. hyenas bloody( east hyenas bloodiest). west hyenas chase east hyenas. 400m away 2 subadult male lions fd on fresh gnu carcass	male lions are sub adults	mig	6:58:00	1	fd	NA	20-120	FALSE	gnu carcass scrap	scan	talek	k	10/28/04	6:03:00	8:02:00	plate3	0.81	positive	adult	low	13591	126	9/20/94	blood	clear; appears empty	1994
170	4325	t49685	2	TRUE	FALSE	incomplete cis until due to darkness and craziness. hyenas bloody( east hyenas bloodiest). west hyenas chase east hyenas. 400m away 2 subadult male lions fd on fresh gnu carcass	male lions are sub adults	ldv	6:58:00	1	scan	NA	67-73	FALSE	NA	NA	talek	k	10/28/04	6:03:00	8:02:00	plate5	0.9	positive	subadult	low	4115	237	3/7/99	blood	NA	1999
171	4329	t49685	2	TRUE	FALSE	incomplete cis until due to darkness and craziness. hyenas bloody( east hyenas bloodiest). west hyenas chase east hyenas. 400m away 2 subadult male lions fd on fresh gnu carcass	male lions are sub adults	ger	6:59:00	1	fd	NA	15-45	FALSE	gnu carcass scrap	NA	talek	k	10/28/04	6:03:00	8:02:00	plate5	0.16	negative	cub	low	6136	82	7/12/93	blood	frozen on side	1993
172	4378	t49685	2	TRUE	FALSE	incomplete cis until due to darkness and craziness. hyenas bloody( east hyenas bloodiest). west hyenas chase east hyenas. 400m away 2 subadult male lions fd on fresh gnu carcass	male lions are sub adults	ali	7:11:00	1	fd	NA	99-101	FALSE	gnu carcass scrap	scan	talek	k	10/28/04	6:03:00	8:02:00	plate5	0.41	doubtful	subadult	low	5317	253	4/26/99	blood	NA	1999
173	4379	t49685	2	TRUE	FALSE	incomplete cis until due to darkness and craziness. hyenas bloody( east hyenas bloodiest). west hyenas chase east hyenas. 400m away 2 subadult male lions fd on fresh gnu carcass	male lions are sub adults	mali	7:11:00	1	scan	NA	98-102	FALSE	NA	NA	talek	k	10/28/04	6:03:00	8:02:00	plate4	0.17	negative	cub	low	5470	213	7/4/97	blood	NA	1997
174	4380	t49685	2	TRUE	FALSE	incomplete cis until due to darkness and craziness. hyenas bloody( east hyenas bloodiest). west hyenas chase east hyenas. 400m away 2 subadult male lions fd on fresh gnu carcass	male lions are sub adults	ldv	7:11:00	1	scan	NA	98-102	FALSE	NA	NA	talek	k	10/28/04	6:03:00	8:02:00	plate5	0.9	positive	subadult	low	4115	237	3/7/99	blood	NA	1999
175	4383	t49685	2	TRUE	FALSE	incomplete cis until due to darkness and craziness. hyenas bloody( east hyenas bloodiest). west hyenas chase east hyenas. 400m away 2 subadult male lions fd on fresh gnu carcass	male lions are sub adults	ger	7:11:00	1	fd	NA	93-107	FALSE	gnu carcass scrap	scan	talek	k	10/28/04	6:03:00	8:02:00	plate5	0.16	negative	cub	low	6136	82	7/12/93	blood	frozen on side	1993
176	4384	t49685	2	TRUE	FALSE	incomplete cis until due to darkness and craziness. hyenas bloody( east hyenas bloodiest). west hyenas chase east hyenas. 400m away 2 subadult male lions fd on fresh gnu carcass	male lions are sub adults	mig	7:11:00	1	scan	NA	93-107	FALSE	NA	NA	talek	k	10/28/04	6:03:00	8:02:00	plate3	0.81	positive	adult	low	13591	126	9/20/94	blood	clear; appears empty	1994
177	4404	t49685	2	TRUE	FALSE	incomplete cis until due to darkness and craziness. hyenas bloody( east hyenas bloodiest). west hyenas chase east hyenas. 400m away 2 subadult male lions fd on fresh gnu carcass	male lions are sub adults	mig	7:24:00	1	carryfd	NA	145-155	FALSE	gnu scapula	scan	talek	k	10/28/04	6:03:00	8:02:00	plate3	0.81	positive	adult	low	13591	126	9/20/94	blood	clear; appears empty	1994
178	4406	t49685	2	TRUE	FALSE	incomplete cis until due to darkness and craziness. hyenas bloody( east hyenas bloodiest). west hyenas chase east hyenas. 400m away 2 subadult male lions fd on fresh gnu carcass	male lions are sub adults	mali	7:24:00	1	fd	NA	145-155	FALSE	gnu leg	scan	talek	k	10/28/04	6:03:00	8:02:00	plate4	0.17	negative	cub	low	5470	213	7/4/97	blood	NA	1997
179	8964	t50077	2	TRUE	FALSE	male lion fds on remains of fresh zebra kill. head and vertebrae with a bit of skin is all that is left. 3 lionesses so 100m from male. hyenas scattered thus incomplete cis until 0655. hyenas and lioness are bloody.	NA	hex	6:55:00	1	scan	NA	95-105	FALSE	NA	NA	talek	k	11/23/04	6:42:00	7:30:00	plate2	0.43	doubtful	adult	hi	7232	727	6/9/12	blood	NA	2012
180	8965	t50077	2	TRUE	FALSE	male lion fds on remains of fresh zebra kill. head and vertebrae with a bit of skin is all that is left. 3 lionesses so 100m from male. hyenas scattered thus incomplete cis until 0655. hyenas and lioness are bloody.	NA	mp	6:55:00	1	scan	NA	80-120	FALSE	NA	NA	talek	k	11/23/04	6:42:00	7:30:00	plate4	0.27	negative	cub	low	12144	145	4/10/95	blood	slightly pink	1995
181	8969	t50077	2	TRUE	FALSE	male lion fds on remains of fresh zebra kill. head and vertebrae with a bit of skin is all that is left. 3 lionesses so 100m from male. hyenas scattered thus incomplete cis until 0655. hyenas and lioness are bloody.	NA	csn	6:55:00	1	fd	NA	200-400	FALSE	NA	NA	talek	k	11/23/04	6:42:00	7:30:00	plate4	1.04	positive	cub	low	5401	249	1/29/99	blood	frozen on side	1999
182	3967	t5237	3	TRUE	FALSE	"when arr,lg grp hys w/zeb hd.fas on quai 0633-0745(entire sess).unclear if lions were present when arr(i don't think they were; first mentioned @0639).all hys bldy.altho age of m lns not specified,left as ad b/c this obs has differentiated sub m's in past"	"scar not present (incorrectly present a lot altho missing).sf is present.2 lions males, not f's!shd be 1 unid (subadult designated as \sa\"" in initial scan @0633 after pt).quai's abb written as \""qua\"" in notes.jackal @0719 should be added to predators"""	sy	7:20:00	3	dist	NA	20-40	FALSE	NA	NA	talek	k	4/5/93	6:33:00	7:45:00	plate3	0.47	doubtful	adult	low	4989	21	12/19/90	blood	frozen on side	1990
183	5925	t53057	2	TRUE	FALSE	incomplete cis in beginning of session; a few hyenas bloody; lions fd on topi skullcap hyenas are 20m away; lions lv carcass and hyenas begin feeding on scraps of skullcap	lionesses should be marked as adults	ldv	7:04:00	1	scan	NA	60-140	FALSE	NA	NA	talek	k	6/15/05	6:16:00	7:04:00	plate5	0.9	positive	subadult	low	4115	237	3/7/99	blood	NA	1999
184	7715	t567	2	TRUE	FALSE	"hyenas are in two groups in beginning. buffalo carcass. obs calls it a carcass and a kill, but no hyenas bloody."	"missing ua from hyena list. cannot find ab in session. hol is holly, sher is sherl, csl is cslit, brad is bradford, phx is phoenix, nb is n-boy, bsh is brsh, sla is slash, b is baldy in notes."	mw	8:54:00	1	app	NA	<1	FALSE	NA	NA	talek	k	6/3/89	7:30:00	8:54:00	plate3	0.88	positive	adult	low	3795	40	3/4/91	blood	NA	1991
185	6583	t57064	2	TRUE	FALSE	"topi carcass, due to darkness there were many unids scattered around the headlights; lions so near kill site at the end of session but the scraps and leftovers have already been eaten by the hyenas"	"lionesses should be marked as adults. both male lions are subadult, not juvenile."	mrph	19:04:00	1	scan	NA	10-15	FALSE	NA	NA	talek	k	3/30/06	18:41:00	19:19:00	plate4	0.57	positive	cub	low	6592	197	6/7/97	blood	NA	1997
186	3933	t5728	3	TRUE	FALSE	"same am as 5650; busy am for all obs! 1 ad & 5 sub m lions fd ad wildebeest carc when arr, 5 hys so/wan 50-100m from them. also 3 \well grown young male\"" lions chasing a buffalo 100m away. 2 hyenas bloody"""	"should be 3 subadult males added to the session, the ones that are off 100m at the beginning and later eat on the carc the other male lions have left"	pp	7:16:00	3	stand	zip	24-26	FALSE	NA	NA	talek	k	7/29/93	6:33:00	8:07:00	plate5	0.45	doubtful	subadult	low	4375	51	7/11/91	blood	NA	1991
187	7537	t57480	2	TRUE	FALSE	"2 mins of baez feeding on her scrap on tape 70, 4 mins of mln resting w/ lions on tape 70; hyenas bloody - fresh tommie kill, probably a hyena kill that the lions stole as the observer was arriving; incomplete cis in this session"	NA	foz	7:24:00	1	scan	NA	10-70	FALSE	NA	NA	talek	k	4/27/06	6:05:00	7:33:00	plate5	0.66	positive	subadult	low	4588	265	8/19/99	blood	NA	1999
188	3745	t58038	3	TRUE	FALSE	"heynas bloody, fresh zebra hide; 4 mins of hyenas resting with lions and tia/alum feeding on scrap on tape 76"	"wlg should be in ids present and there should be 2 unids noted, lionesses/lions should be marked as adults"	foz	6:48:00	3	scan	NA	49-51	FALSE	NA	NA	talek	d	6/4/06	6:15:00	8:02:00	plate5	0.66	positive	subadult	low	4588	265	8/19/99	blood	NA	1999
189	3746	t58038	3	TRUE	FALSE	"heynas bloody, fresh zebra hide; 4 mins of hyenas resting with lions and tia/alum feeding on scrap on tape 76"	"wlg should be in ids present and there should be 2 unids noted, lionesses/lions should be marked as adults"	ldv	6:48:00	4	scan	NA	49-51	FALSE	NA	NA	talek	d	6/4/06	6:15:00	8:02:00	plate5	0.9	positive	subadult	low	4115	237	3/7/99	blood	NA	1999
190	3747	t58038	3	TRUE	FALSE	"heynas bloody, fresh zebra hide; 4 mins of hyenas resting with lions and tia/alum feeding on scrap on tape 76"	"wlg should be in ids present and there should be 2 unids noted, lionesses/lions should be marked as adults"	mrph	6:48:00	5	scan	NA	20-80	FALSE	NA	NA	talek	d	6/4/06	6:15:00	8:02:00	plate4	0.57	positive	cub	low	6592	197	6/7/97	blood	NA	1997
191	3750	t58038	3	TRUE	FALSE	"heynas bloody, fresh zebra hide; 4 mins of hyenas resting with lions and tia/alum feeding on scrap on tape 76"	"wlg should be in ids present and there should be 2 unids noted, lionesses/lions should be marked as adults"	pan	6:48:00	8	scan	NA	25-75	FALSE	NA	NA	talek	d	6/4/06	6:15:00	8:02:00	plate2	0.62	positive	adult	hi	7563	755	5/8/12	blood	NA	2012
192	8793	t59051	2	FALSE	FALSE	a few hyenas bloody; incompplete cis at various points in the session; at end of session hyenas break into 2 groups - 7 heading into top of 13 lugga s and the rest have gone into the middle of 13 lugga	"mos should be in ids present, lion should be marked as adult"	baez	6:25:00	1	dist	NA	1-10	FALSE	NA	"\des, tia and baez are closest to lion\"""""	talek	o	8/19/06	6:11:00	7:16:00	plate2	0.71	positive	adult	hi	7588	763	5/19/12	blood	NA	2012
