"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dob.date","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared.date","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","age.mon.lion","age.cat.lion","hum.dist.lion","rank","stan.rank.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","hum.dist.dob","diagnosis.time","toxo.status","dist.age.stndrzd"
"456",8852,"t53110",2,TRUE,FALSE,"vgs","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,2,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1997-08-18,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-25,"dead","snakebite?",NA,"",NA,"adult",NA,NA,NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.72795519451807
"457",8853,"t53110",2,TRUE,FALSE,"ali","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,2,"f","r","bb","mike","1","1",1997-08-04,"","talek",NA,"",1997-09-07,"","",NA,"",1998-08-18,"","","11.5","",1998-06-21,"","","6.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",NA,"",94.4,"adult",NA,8,0.222222222222222,"low","doubtful",1999-04-26,20.7,"subadult","low","after","0",-0.72795519451807
"458",8855,"t53110",2,TRUE,FALSE,"hex","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,3,"f","r","bail",NA,NA,NA,2003-03-04,"","talek",NA,"",2003-04-24,"","",NA,"",2003-11-07,"","","2","",2004-01-17,"","","9.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2016-04-13,"dls","inferred dead",NA,"",27.5,"adult",NA,19,-1,"hi","doubtful",2012-06-09,111.2,"adult",NA,"before","0",-0.72795519451807
"459",8860,"t53110",2,TRUE,FALSE,"ldv","00-jan-00",1,"scan",NA,3,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,1,"m","r","hg","mer","1","2",1997-11-24,"","talek",NA,"",1997-12-19,"","",NA,"",1998-08-06,"","","0.5","",1999-03-13,"","","1.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2007-04-23,"dead","lions",NA,"estimated date of death from necropsy sheet. skull collected and mortality signal picked up 24-apr-07, dls alive 07-apr-07",90.8,"adult",NA,NA,NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",-0.802180613127997
"460",8870,"t53110",2,TRUE,FALSE,"pan","00-jan-00",1,"scan",NA,20,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,1,"f","r","mrph",NA,"1","1",2004-05-20,"","talek",NA,"",2004-07-01,"","",NA,"",2005-03-01,"","","1.5","",2005-03-14,"","","0.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2013-03-21,"dead","",NA,"body found 26-mar-13, dls alive 20-mar-13",12.9,"subadult",NA,NA,NA,"hi","positive",2012-05-08,95.6,"adult",NA,"before","1",-0.135520096051463
"461",8896,"t53110",2,TRUE,FALSE,"mig","00-jan-00",1,"paste",NA,5,TRUE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,3,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1994-09-06,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,"",NA,"adult",NA,NA,NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.72795519451807
"462",8924,"t53110",2,TRUE,FALSE,"foz","00-jan-00",1,"scan",NA,4,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,3,"m","r","hob","mike","1",NA,1997-12-15,"","talek",NA,"",1998-03-23,"","",NA,"",1998-10-21,"","",NA,"dengrad info not in table, instead taken from tblhyenas",1999-01-11,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-03-28,"dead","lions",NA,"",90.1,"adult",NA,NA,NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.765067903823034
"463",8958,"t50077",2,TRUE,FALSE,"foz","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","k",2004-11-23,"06:42:00","07:30:00",2004,1,"m","r","hob","mike","1",NA,1997-12-15,"","talek",NA,"",1998-03-23,"","",NA,"",1998-10-21,"","",NA,"dengrad info not in table, instead taken from tblhyenas",1999-01-11,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-03-28,"dead","lions",NA,"",83.3,"adult",NA,NA,NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",0.942116724205279
"464",8963,"t50077",2,TRUE,FALSE,"ldv","00-jan-00",1,"scan",NA,100,FALSE,NA,NA,"talek","k",2004-11-23,"06:42:00","07:30:00",2004,1,"m","r","hg","mer","1","2",1997-11-24,"","talek",NA,"",1997-12-19,"","",NA,"",1998-08-06,"","","0.5","",1999-03-13,"","","1.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2007-04-23,"dead","lions",NA,"estimated date of death from necropsy sheet. skull collected and mortality signal picked up 24-apr-07, dls alive 07-apr-07",84,"adult",NA,NA,NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",2.79775218945344
"465",8997,"t8580",2,FALSE,FALSE,"jb","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,6,"f","r","bsh","fn","1","1",1993-06-26,"","talek",NA,"",1993-07-21,"","",NA,"",1994-03-22,"","","0.5","",1994-02-17,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-12-03,"dls","inferred dead",NA,"",20.3,"subadult","low",2,0.931034482758621,"low","positive",1994-07-04,12.3,"subadult","low","after","1",-0.611420570525738
"466",8999,"t8580",2,FALSE,FALSE,"bb","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,3,"f","r","bsh",NA,"1","1",1989-07-13,"","talek",NA,"",1989-08-11,"","",NA,"",1990-03-13,"","","1.5","",1990-05-21,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1998-12-29,"dead","humans (spear)",NA,"",67.8,"adult","low",6,0.655172413793103,"low","positive",1993-12-08,52.9,"adult","low","after","1",-0.542391647993254
"467",9000,"t8580",2,FALSE,FALSE,"bsh","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,5,"f","r","kb",NA,NA,NA,1983-01-01,"","talek",NA,"",1983-01-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",NA,"",146.1,"adult","low",1,1,"low","positive",1994-05-02,136,"adult","low","after","1",-0.542391647993254
"468",9001,"t8580",2,FALSE,FALSE,"fn","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,3,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1990-12-03,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1991-07-11,NA,"adult",NA,"after","1",-0.542391647993254
"469",9002,"t8580",2,FALSE,FALSE,"lg","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,5,"f","r","11",NA,NA,NA,1982-06-01,"","talek",NA,"",1982-06-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-04-16,"dls","inferred dead",NA,"",153.2,"adult","low",29,-0.931034482758621,"low","positive",1994-06-28,144.9,"adult","low","after","1",-0.542391647993254
"470",9004,"t8580",2,FALSE,FALSE,"ua","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,5,"f","r","79",NA,"0","1",1987-03-01,"","talek",NA,"",1987-08-01,"","",NA,"",NA,"","",NA,"",1988-08-19,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2001-05-05,"dls","lions",NA,"",96.2,"adult","low",17,-0.103448275862069,"low","positive",1994-06-26,87.8,"adult","low","after","1",-0.542391647993254
"471",9123,"t8580",2,FALSE,FALSE,"dj","00-jan-00",1,"mob","lion",10,FALSE,NA,"bt, giggle, whoop app-10 m lion","talek","o",1995-03-07,"19:00:00","19:31:00",1995,2,"f","r","n2",NA,NA,NA,1985-11-15,"","talek",NA,"",1985-11-15,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1996-10-27,"dls","lions",NA,"",111.7,"adult","low",8,0.517241379310345,"low","positive",1991-01-19,62.1,"adult","low","after","1",-0.542391647993254
"472",9210,"t1605",2,TRUE,FALSE,"en","00-jan-00",1,"dist",NA,2,FALSE,NA,NA,"talek","k",1991-07-02,"16:20:00","19:00:00",1991,9,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1987-07-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1994-08-25,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1991-07-06,NA,"adult",NA,"before","1",-0.83929332243296
"473",9211,"t1605",2,TRUE,FALSE,"sx","00-jan-00",1,"dist",NA,2,FALSE,NA,NA,"talek","k",1991-07-02,"16:20:00","19:00:00",1991,3,"f","r","coch",NA,"1","1",1989-10-14,"","talek",NA,"",1989-11-21,"","",NA,"",1990-04-25,"","","0.5","",1991-01-15,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-07-07,"dls","inferred dead",NA,"",20.6,"subadult","low",NA,NA,"low","positive",1990-12-28,14.5,"subadult","low","after","1",-0.992140950105158
"474",9256,"t1605",2,TRUE,FALSE,"sy","00-jan-00",2,"dist",NA,3,FALSE,NA,NA,"talek","k",1991-07-02,"16:20:00","19:00:00",1991,6,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1989-09-17,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-02-12,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","doubtful",1990-12-19,NA,"adult",NA,"after","0",-0.802180613127997
"475",9302,"t1651.2",2,TRUE,FALSE,"sher","00-jan-00",1,"follow","lion",50,FALSE,NA,NA,"talek","k",1991-07-31,"07:13:00","08:15:00",1991,2,"m","r","kb","65","0","1",1987-08-01,"","talek",NA,"",1988-06-26,"","",NA,"",NA,"","",NA,"",1988-06-01,"","",NA,"",1991-07-01,"dispersal","fig tree",NA,"",2000-07-02,"dispersal","aitong plain",NA,"",2001-06-27,"dls","fate unknown",NA,"",48,"adult","low",NA,NA,"low","positive",1990-08-07,36.2,"adult","low","after","1",0.942116724205279
"476",9306,"t8195",2,TRUE,FALSE,"will","00-jan-00",1,"scan",NA,20,FALSE,NA,NA,"talek","k",1994-10-18,"07:08:00","09:50:00",1994,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1994-04-18,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1996-12-23,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","doubtful",1994-04-26,NA,"adult",NA,"after","0",-0.171264554943621
"477",9351,"t80207",2,TRUE,FALSE,"endr","00-jan-00",1,"scan","lioness",15,FALSE,NA,NA,"talek","k",2013-01-19,"06:49:00","07:41:00",2013,1,"m","r","loki",NA,"1","2",2010-11-01,"","talek",NA,"",2010-12-13,"","",NA,"",2011-07-06,"","","0.5","",2011-08-11,"","","2","",NA,"","",NA,"",NA,NA,NA,NA,NA,2014-04-03,"dead","poison (april 2014 incident)",NA,"",26.6,"adult","hi",NA,NA,"hi","positive",2012-05-25,18.8,"subadult",NA,"after","1",-0.356828101468437
"478",9354,"t80207",2,TRUE,FALSE,"atac","00-jan-00",4,"scan","lioness",25,FALSE,NA,NA,"talek","k",2013-01-19,"06:49:00","07:41:00",2013,1,"f","r","hel",NA,"1","2",2009-02-15,"","talek",NA,"",2009-06-03,"","",NA,"",2009-10-18,"","","2","",2009-07-15,"","","1","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",47.1,"adult","hi",5,0.829787234042553,"hi","positive",2012-06-13,39.9,"adult",NA,"after","1",0.014298991581196
"479",9430,"t49403",2,TRUE,FALSE,"mig","00-jan-00",1,"scan",NA,75,FALSE,NA,NA,"talek","k",2004-10-12,"06:26:00","08:28:00",2004,4,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1994-09-06,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,"",NA,"adult",NA,NA,NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",1.86993445682936
"480",9436,"t49403",2,TRUE,FALSE,"ldv","00-jan-00",1,"scan",NA,75,FALSE,NA,NA,"talek","k",2004-10-12,"06:26:00","08:28:00",2004,4,"m","r","hg","mer","1","2",1997-11-24,"","talek",NA,"",1997-12-19,"","",NA,"",1998-08-06,"","","0.5","",1999-03-13,"","","1.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2007-04-23,"dead","lions",NA,"estimated date of death from necropsy sheet. skull collected and mortality signal picked up 24-apr-07, dls alive 07-apr-07",82.6,"adult",NA,NA,NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",1.86993445682936
"481",9465,"t49403",2,TRUE,FALSE,"vgs","00-jan-00",1,"scan",NA,43,FALSE,NA,"""2 lioness fd carcass""","talek","k",2004-10-12,"06:26:00","08:28:00",2004,8,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1997-08-18,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-25,"dead","snakebite?",NA,"",NA,"adult",NA,NA,NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",0.682327759070536
"482",9550,"t67756",2,TRUE,FALSE,"roos","00-jan-00",2,"bo","lion",1,FALSE,NA,"feint twd team","talek","k",2009-12-08,"18:19:00","18:47:00",2009,3,"f","r","nav",NA,NA,NA,2007-03-02,"","talek",NA,"",2007-10-13,"","",NA,"",NA,"","",NA,"",2008-07-24,"","","1.5","",2016-05-01,"fission","kcm",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",33.2,"adult",NA,19,-0.714285714285714,"hi","positive",2013-06-07,75.2,"adult",NA,"before","1",-0.876406031737924
"483",9564,"t66407",2,FALSE,FALSE,"baez","00-jan-00",1,"dist","subad male lion",5,FALSE,NA,NA,"talek","o",2009-08-21,"06:49:00","08:18:00",2009,1,"f","r","bail",NA,"1","1",2004-10-16,"","talek",NA,"",2005-02-13,"","",NA,"",2005-07-02,"","","1.5","",2005-08-05,"","","1.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",58.1,"adult",NA,22,-1,"hi","positive",2012-05-19,91.1,"adult",NA,"before","1",-0.72795519451807
"484",9589,"t8968",2,TRUE,FALSE,"gw","00-jan-00",4,"mob","lion",15,FALSE,NA,"""circle lionesses at 15m, all whooping""","talek","k",1995-11-16,"18:21:00","18:58:00",1995,2,"f","r",NA,NA,NA,NA,1978-01-01,"","talek",NA,"",1979-01-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1995-12-12,"dls","inferred dead",NA,"",214.5,"adult","low",19,-0.241379310344828,"low","positive",1990-12-22,155.7,"adult","low","after","1",-0.356828101468437
"485",9597,"t8968",2,TRUE,FALSE,"bb","00-jan-00",1,"whooping",NA,20,FALSE,NA,NA,"talek","k",1995-11-16,"18:21:00","18:58:00",1995,1,"f","r","bsh",NA,"1","1",1989-07-13,"","talek",NA,"",1989-08-11,"","",NA,"",1990-03-13,"","","1.5","",1990-05-21,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1998-12-29,"dead","humans (spear)",NA,"",76.1,"adult","low",6,0.655172413793103,"low","positive",1993-12-08,52.9,"adult","low","after","1",-0.171264554943621
"486",9609,"t8968",2,TRUE,FALSE,"mig","00-jan-00",1,"whooping",NA,20,FALSE,NA,NA,"talek","k",1995-11-16,"18:21:00","18:58:00",1995,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1994-09-06,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.171264554943621
"487",9613,"t8968",2,TRUE,FALSE,"jb","00-jan-00",2,"mob",NA,5,FALSE,NA,NA,"talek","k",1995-11-16,"18:21:00","18:58:00",1995,3,"f","r","bsh","fn","1","1",1993-06-26,"","talek",NA,"",1993-07-21,"","",NA,"",1994-03-22,"","","0.5","",1994-02-17,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-12-03,"dls","inferred dead",NA,"",28.7,"adult","low",2,0.931034482758621,"low","positive",1994-07-04,12.3,"subadult","low","after","1",-0.72795519451807
"488",9614,"t8968",2,TRUE,FALSE,"kip","00-jan-00",2,"mob",NA,5,FALSE,NA,NA,"talek","k",1995-11-16,"18:21:00","18:58:00",1995,3,"f","r","who","fn","1","1",1993-12-10,"","talek",NA,"",1993-12-15,"","",NA,"",1994-08-23,"","","2","",1994-09-10,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-09-26,"dls","inferred dead",NA,"",23.2,"subadult","low",NA,NA,"low","positive",1994-12-18,12.3,"subadult","low","after","1",-0.849370807762875
"489",9663,"t8012",2,FALSE,FALSE,"sx","00-jan-00",1,"dist",NA,100,FALSE,NA,NA,"talek","d",1994-09-27,"06:13:00","08:08:00",1994,2,"f","r","coch",NA,"1","1",1989-10-14,"","talek",NA,"",1989-11-21,"","",NA,"",1990-04-25,"","","0.5","",1991-01-15,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-07-07,"dls","inferred dead",NA,"",59.4,"adult","low",9,0.304347826086957,"low","positive",1990-12-28,14.5,"subadult","low","after","1",2.79775218945344
"490",9671,"t8012",2,FALSE,FALSE,"dj","00-jan-00",1,"dist",NA,100,FALSE,NA,NA,"talek","d",1994-09-27,"06:13:00","08:08:00",1994,2,"f","r","n2",NA,NA,NA,1985-11-15,"","talek",NA,"",1985-11-15,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1996-10-27,"dls","lions",NA,"",106.4,"adult","low",6,0.565217391304348,"low","positive",1991-01-19,62.1,"adult","low","after","1",2.79775218945344
"491",9672,"t8012",2,FALSE,FALSE,"coch","00-jan-00",1,"dist",NA,100,FALSE,NA,NA,"talek","d",1994-09-27,"06:13:00","08:08:00",1994,2,"f","r",NA,NA,NA,NA,1985-02-01,"","talek",NA,"",1985-02-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1995-09-02,"dead","lions",NA,"found dead on 3-sep-95, this is estimation of death",115.8,"adult","low",7,0.478260869565217,"low","positive",1993-12-15,106.4,"adult","low","after","1",2.79775218945344
"492",9673,"t8012",2,FALSE,FALSE,"bm","00-jan-00",1,"dist",NA,100,FALSE,NA,NA,"talek","d",1994-09-27,"06:13:00","08:08:00",1994,2,"f","r","23s",NA,"1","2",1989-07-17,"","talek",NA,"",1989-09-07,"","",NA,"",1990-04-16,"","","2","",1990-08-25,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-08-18,"dls","fate unknown",NA,"",62.4,"adult","low",19,-0.565217391304348,"low","positive",1997-07-27,96.3,"adult","low","before","1",2.79775218945344
"493",9692,"t7228",2,TRUE,FALSE,"coch","00-jan-00",1,"dist",NA,40,FALSE,NA,"circles carcass","talek","k",1994-06-17,"07:58:00","09:51:00",1994,1,"f","r",NA,NA,NA,NA,1985-02-01,"","talek",NA,"",1985-02-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1995-09-02,"dead","lions",NA,"found dead on 3-sep-95, this is estimation of death",112.5,"adult","low",7,0.478260869565217,"low","positive",1993-12-15,106.4,"adult","low","after","1",0.570989631155646
"494",9709,"t3374.5",2,TRUE,FALSE,"bb","00-jan-00",1,"fd",NA,4,FALSE,"baby zebra","on carcass when lion arrives","talek","k",1992-12-30,"18:47:00","19:33:00",1992,1,"f","r","bsh",NA,"1","1",1989-07-13,"","talek",NA,"",1989-08-11,"","",NA,"",1990-03-13,"","","1.5","",1990-05-21,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1998-12-29,"dead","humans (spear)",NA,"",41.6,"adult","low",2,0.888888888888889,"low","positive",1993-12-08,52.9,"adult","low","before","1",-0.765067903823034
"495",9711,"t3374.5",2,TRUE,FALSE,"bsh","00-jan-00",1,"fd",NA,4,FALSE,"baby zebra","on carcass when lion arrives","talek","k",1992-12-30,"18:47:00","19:33:00",1992,1,"f","r","kb",NA,NA,NA,1983-01-01,"","talek",NA,"",1983-01-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",NA,"",119.9,"adult","low",1,1,"low","positive",1994-05-02,136,"adult","low","before","1",-0.765067903823034
"496",9713,"t3374.5",2,TRUE,FALSE,"sx","00-jan-00",1,"fd",NA,4,FALSE,"baby zebra","on carcass when lion arrives","talek","k",1992-12-30,"18:47:00","19:33:00",1992,1,"f","r","coch",NA,"1","1",1989-10-14,"","talek",NA,"",1989-11-21,"","",NA,"",1990-04-25,"","","0.5","",1991-01-15,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-07-07,"dls","inferred dead",NA,"",38.5,"adult","low",6,0.444444444444444,"low","positive",1990-12-28,14.5,"subadult","low","after","1",-0.765067903823034
"497",9874,"t3148",2,TRUE,FALSE,"quai","00-jan-00",7,"lopes",NA,25,FALSE,NA,"lopes around lions ""like a fool""","talek","k",1992-09-19,"06:58:00","08:07:00",1992,2,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1988-09-05,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1993-06-21,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1990-12-28,NA,"adult",NA,"after","1",0.014298991581196
"498",9908,"t3005",2,FALSE,FALSE,"23s","00-jan-00",2,"dist",NA,5,FALSE,NA,"lion peeing","talek","d",1992-06-16,"06:20:00","07:39:00",1992,2,"f","r","27",NA,NA,NA,1983-06-01,"","talek",NA,"",1983-06-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1995-03-25,"dls","lions",NA,"",108.5,"adult","low",13,-0.333333333333333,"low","positive",1991-02-25,92.8,"adult","low","after","1",-0.72795519451807
"499",9910,"t3005",2,FALSE,FALSE,"chy","00-jan-00",2,"dist",NA,5,FALSE,NA,"lion peeing","talek","d",1992-06-16,"06:20:00","07:39:00",1992,2,"m","r","coch",NA,"1","2",1989-10-14,"","talek",NA,"",1989-11-21,"","",NA,"",1990-04-25,"","","0.5","",1991-01-15,"","",NA,"",1993-07-30,"dispersal","unknown",NA,"",NA,NA,NA,NA,NA,1997-03-05,"dls","",NA,"",32.1,"adult","low",NA,NA,"low","negative",1991-11-29,25.5,"adult","low","after","0",-0.72795519451807
"500",9918,"t3005",2,FALSE,FALSE,"bb","00-jan-00",1,"dist",NA,20,FALSE,NA,"""lions quit""","talek","d",1992-06-16,"06:20:00","07:39:00",1992,1,"f","r","bsh",NA,"1","1",1989-07-13,"","talek",NA,"",1989-08-11,"","",NA,"",1990-03-13,"","","1.5","",1990-05-21,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1998-12-29,"dead","humans (spear)",NA,"",35.1,"adult","low",2,0.888888888888889,"low","positive",1993-12-08,52.9,"adult","low","before","1",-0.171264554943621
"501",9919,"t3005",2,FALSE,FALSE,"bm","00-jan-00",1,"dist",NA,20,FALSE,NA,"""lions quit""","talek","d",1992-06-16,"06:20:00","07:39:00",1992,1,"f","r","23s",NA,"1","2",1989-07-17,"","talek",NA,"",1989-09-07,"","",NA,"",1990-04-16,"","","2","",1990-08-25,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-08-18,"dls","fate unknown",NA,"",35,"adult","low",14,-0.444444444444444,"low","positive",1997-07-27,96.3,"adult","low","before","1",-0.171264554943621
"502",9922,"t3005",2,FALSE,FALSE,"sx","00-jan-00",1,"dist",NA,20,FALSE,NA,"""lions quit""","talek","d",1992-06-16,"06:20:00","07:39:00",1992,1,"f","r","coch",NA,"1","1",1989-10-14,"","talek",NA,"",1989-11-21,"","",NA,"",1990-04-25,"","","0.5","",1991-01-15,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-07-07,"dls","inferred dead",NA,"",32.1,"adult","low",6,0.444444444444444,"low","positive",1990-12-28,14.5,"subadult","low","after","1",-0.171264554943621
"503",9924,"t3005",2,FALSE,FALSE,"kb","00-jan-00",1,"dist",NA,20,FALSE,NA,"""lions quit""","talek","d",1992-06-16,"06:20:00","07:39:00",1992,1,"f","r",NA,NA,NA,NA,1978-01-01,"","talek",NA,"",1978-01-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1995-06-23,"dls","inferred dead",NA,"",173.5,"adult","low",3,0.777777777777778,"low","positive",1991-02-28,157.9,"adult","low","after","1",-0.171264554943621
"504",9926,"t3005",2,FALSE,FALSE,"bsh","00-jan-00",1,"dist",NA,20,FALSE,NA,"""lions quit""","talek","d",1992-06-16,"06:20:00","07:39:00",1992,1,"f","r","kb",NA,NA,NA,1983-01-01,"","talek",NA,"",1983-01-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",NA,"",113.5,"adult","low",1,1,"low","positive",1994-05-02,136,"adult","low","before","1",-0.171264554943621
