"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dengrad.date","dengrad.event.status","dengrad.event.data","disappear.date","disappear.event.status","disappear.event.data","dob.date","dob.event.status","dob.event.data","wean.date","wean.event.status","wean.event.data","age.mon.lion","age.cat.lion","hum.dist.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","diagnosis.time","toxo.status"
"550",7038,"t9180",2,TRUE,FALSE,"jj","00-jan-00",17,"scan",NA,20,FALSE,NA,"20m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","dj","zip","1","2",1993-03-29,NA,NA,2003-01-29,"dead",NA,1992-09-15,NA,"talek",1993-08-06,NA,NA,43.6,"adult","low","low","positive",1993-08-12,10.9,"cub","after","1"
"551",7039,"t9180",2,TRUE,FALSE,"jb","00-jan-00",18,"scan",NA,30,FALSE,NA,"30m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","bsh","fn","1","1",1994-03-22,NA,NA,1997-12-03,"dls","inferred dead",1993-06-26,NA,"talek",1994-02-17,NA,NA,34.3,"adult","low","low","positive",1994-07-04,12.3,"subadult","after","1"
"552",7040,"t9180",2,TRUE,FALSE,"wr","00-jan-00",19,"scan",NA,50,FALSE,NA,NA,"talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","bb","rcn","1","2",1995-01-25,NA,NA,2007-02-25,"dls","inferred dead",1994-06-22,NA,"talek",1995-12-30,NA,NA,22.4,"subadult","low","low","negative",1995-02-12,7.7,"cub","after","0"
"553",7041,"t9180",2,TRUE,FALSE,"hg","00-jan-00",1,"run in grabs food",NA,0,FALSE,"zebra leg","lion wlk s","talek","k",1996-05-04,"06:25:00","07:14:00",1996,2,"f","r","dj","zip","1","1",1993-03-29,NA,NA,2003-01-22,"dls","inferred dead",1992-09-15,NA,"talek",1993-08-06,NA,NA,43.6,"adult","low","low","positive",1999-08-17,83,"adult","before","1"
"554",7046,"t9180",2,TRUE,FALSE,"bsh","00-jan-00",5,"scan",NA,20,FALSE,NA,"20m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,2,"f","r","kb",NA,NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",1983-01-01,NA,"talek",NA,NA,NA,160.1,"adult","low","low","positive",1994-05-02,136,"adult","after","1"
"555",7047,"t9180",2,TRUE,FALSE,"fn","00-jan-00",6,"scan",NA,20,FALSE,NA,"20m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"m","i",NA,NA,NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1991-07-11,NA,"adult","after","1"
"556",7048,"t9180",2,TRUE,FALSE,"tz","00-jan-00",7,"scan",NA,20,FALSE,NA,"20m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1993-08-11,NA,"adult","after","1"
"557",7049,"t9180",2,TRUE,FALSE,"lg","00-jan-00",8,"scan",NA,60,FALSE,NA,"60m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","11",NA,NA,NA,NA,NA,NA,1999-04-16,"dls","inferred dead",1982-06-01,NA,"talek",NA,NA,NA,167.1,"adult","low","low","positive",1994-06-28,144.9,"adult","after","1"
"558",7061,"t9180",2,TRUE,FALSE,"sy","00-jan-00",2,"whoop",NA,5,FALSE,NA,NA,"talek","k",1996-05-04,"06:25:00","07:14:00",1996,3,"m","i",NA,NA,NA,NA,NA,NA,NA,1997-02-12,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","doubtful",1990-12-19,NA,"adult","after","0"
"559",7074,"t9052",2,TRUE,FALSE,"jj","00-jan-00",1,"fd",NA,40,FALSE,"scrap",NA,"talek","k",1996-01-17,"06:35:00","06:55:00",1996,1,"f","r","dj","zip","1","2",1993-03-29,NA,NA,2003-01-29,"dead",NA,1992-09-15,NA,"talek",1993-08-06,NA,NA,40,"adult","low","low","positive",1993-08-12,10.9,"cub","after","1"
"560",7077,"t9052",2,TRUE,FALSE,"bern","00-jan-00",4,"scan",NA,40,FALSE,NA,NA,"talek","k",1996-01-17,"06:35:00","06:55:00",1996,1,"f","r","lg","hol","0","1",1993-06-11,NA,NA,2000-09-04,"dls","lions",1992-10-01,NA,"talek",1993-08-24,NA,NA,39.5,"adult","low","low","positive",1993-07-19,9.6,"cub","after","1"
"561",7080,"t9052",2,TRUE,FALSE,"ger","00-jan-00",7,"scan",NA,40,FALSE,NA,NA,"talek","k",1996-01-17,"06:35:00","06:55:00",1996,1,"f","r","coch","en","1","1",1993-06-08,NA,NA,2005-06-02,"dead","humans",1992-11-07,NA,"talek",1993-12-01,NA,NA,38.3,"adult","low","low","negative",1993-07-12,8.1,"cub","after","0"
"562",7106,"t2169",2,FALSE,FALSE,"quai","00-jan-00",1,"dist",NA,20,FALSE,NA,NA,"talek","o",1992-05-31,"06:45:00","07:40:00",1992,1,"m","i",NA,NA,NA,NA,NA,NA,NA,1993-06-21,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1990-12-28,NA,"adult","after","1"
"563",7126,"t2058",2,TRUE,FALSE,"23s","00-jan-00",1,"scan",NA,45,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,1,"f","r","27",NA,NA,NA,NA,NA,NA,1995-03-25,"dls","lions",1983-06-01,NA,"talek",NA,NA,NA,106.2,"adult","low","low","positive",1991-02-25,92.8,"adult","after","1"
"564",7129,"t2058",2,TRUE,FALSE,"pt","00-jan-00",1,"scan",NA,30,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,2,"f","r","coch","1019","1",NA,1992-01-07,NA,NA,1996-06-11,"dls","inferred dead",1991-04-01,NA,"talek",1992-07-16,NA,NA,12.3,"subadult","low","low","negative",1991-11-13,7.4,"cub","after","0"
"565",7131,"t2058",2,TRUE,FALSE,"gan","00-jan-00",1,"scan",NA,40,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,1,"f","r","es",NA,"1","2",1989-06-07,NA,NA,1994-08-02,"dls","inferred dead",1988-10-30,NA,"talek",1989-12-01,NA,NA,41.3,"adult","low","low","doubtful",1992-06-07,43.2,"adult","before","0"
"566",7137,"t2058",2,TRUE,FALSE,"chy","00-jan-00",1,"dist",NA,10,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,5,"m","r","coch",NA,"1","2",1990-04-25,NA,NA,1997-03-05,"dls",NA,1989-10-14,NA,"talek",1991-01-15,NA,NA,29.8,"adult","low","low","negative",1991-11-29,25.5,"adult","after","0"
"567",7144,"t2058",2,TRUE,FALSE,"ua","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,4,"f","r","79",NA,"0","1",NA,NA,NA,2001-05-05,"dls","lions",1987-03-01,NA,"talek",1988-08-19,NA,NA,61.3,"adult","low","low","positive",1994-06-26,87.8,"adult","before","1"
"568",7145,"t2058",2,TRUE,FALSE,"hol","00-jan-00",1,"scan",NA,8,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,2,"m","i",NA,NA,NA,NA,NA,NA,NA,1993-03-30,"dead","lions",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1992-10-25,NA,"adult","before","1"
"569",7146,"t2058",2,TRUE,FALSE,"sy","00-jan-00",1,"scan",NA,10,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,2,"m","i",NA,NA,NA,NA,NA,NA,NA,1997-02-12,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","doubtful",1990-12-19,NA,"adult","after","0"
"570",7147,"t2058",2,TRUE,FALSE,"fn","00-jan-00",1,"scan",NA,8,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,3,"m","i",NA,NA,NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1991-07-11,NA,"adult","after","1"
"571",7152,"t2058",2,TRUE,FALSE,"rv","00-jan-00",1,"scan",NA,25,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,1,"f","r","gw","1019","1","1",1990-12-31,NA,NA,1997-04-27,"dls","fate unknown",1990-05-15,NA,"talek",1991-07-31,NA,NA,22.8,"subadult","low","low","doubtful",1990-12-07,6.8,"cub","after","0"
"572",7156,"t2058",2,TRUE,FALSE,"sx","00-jan-00",1,"fd",NA,15,FALSE,"bone","scan","talek","k",1992-04-08,"06:36:00","08:00:00",1992,1,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,29.8,"adult","low","low","positive",1990-12-28,14.5,"subadult","after","1"
"573",7177,"t554",2,FALSE,FALSE,"coch","00-jan-00",1,"dist",NA,1,FALSE,NA,NA,"talek","o",1989-05-30,"07:09:00","07:39:00",1989,1,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-09-02,"dead","lions",1985-02-01,NA,"talek",NA,NA,NA,51.9,"adult","low","low","positive",1993-12-15,106.4,"adult","before","1"
"574",7178,"t554",2,FALSE,FALSE,"mw","00-jan-00",1,"dist",NA,1,FALSE,NA,NA,"talek","o",1989-05-30,"07:09:00","07:39:00",1989,1,"f","r","03",NA,"0","1",NA,NA,NA,1991-11-15,"dead","unknown",1987-05-01,NA,"talek",NA,NA,NA,25,"adult","low","low","positive",1991-03-04,46.1,"adult","before","1"
"575",7183,"t8558",2,TRUE,FALSE,"sy","00-jan-00",1,"dist",NA,7,FALSE,NA,NA,"talek","c",1995-02-19,"07:29:00","07:48:00",1995,1,"m","i",NA,NA,NA,NA,NA,NA,NA,1997-02-12,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","doubtful",1990-12-19,NA,"adult","after","0"
"576",7200,"t1209",2,TRUE,FALSE,"dave","00-jan-00",2,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"m","r","27",NA,"1",NA,NA,NA,NA,NA,NA,NA,1986-09-15,NA,"talek",NA,NA,NA,47.5,"adult","low","low","positive",1990-08-03,46.6,"adult","after","1"
"577",7201,"t1209",2,TRUE,FALSE,"ap","00-jan-00",3,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"m","r","coch",NA,"0","1",1989-01-15,NA,NA,1995-05-26,NA,NA,1988-06-15,NA,"talek",1989-08-07,NA,NA,26.5,"adult","low","low","positive",1991-01-21,31.2,"adult","before","1"
"578",7202,"t1209",2,TRUE,FALSE,"hol","00-jan-00",4,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"m","i",NA,NA,NA,NA,NA,NA,NA,1993-03-30,"dead","lions",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1992-10-25,NA,"adult","before","1"
"579",7203,"t1209",2,TRUE,FALSE,"mrb","00-jan-00",5,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"m","i",NA,NA,NA,NA,NA,NA,NA,1992-06-01,"dead","hyenas",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1990-12-22,NA,"adult","before","1"
"580",7204,"t1209",2,TRUE,FALSE,"bsh","00-jan-00",6,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"f","r","kb",NA,NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",1983-01-01,NA,"talek",NA,NA,NA,92,"adult","low","low","positive",1994-05-02,136,"adult","before","1"
"581",7205,"t1209",2,TRUE,FALSE,"coch","00-jan-00",7,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-09-02,"dead","lions",1985-02-01,NA,"talek",NA,NA,NA,66.9,"adult","low","low","positive",1993-12-15,106.4,"adult","before","1"
"582",7207,"t1088.2",2,FALSE,FALSE,"sy","00-jan-00",4,"flw circle","lioness",20,FALSE,NA,NA,"talek","o",1990-06-05,"07:24:00","07:56:00",1990,4,"m","i",NA,NA,NA,NA,NA,NA,NA,1997-02-12,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","doubtful",1990-12-19,NA,"adult","before","0"
"583",7239,"t1627",2,TRUE,FALSE,"bud","00-jan-00",8,"scan",NA,25,FALSE,NA,NA,"talek","k",1991-07-13,"06:07:00","07:10:00",1991,1,"m","r","bsh",NA,"1","2",1990-03-13,NA,NA,NA,NA,NA,1989-07-13,NA,"talek",1990-05-21,NA,NA,24,"subadult","low","low","positive",1990-12-01,16.6,"subadult","after","1"
"584",7240,"t1627",2,TRUE,FALSE,"kb","00-jan-00",9,"scan",NA,25,FALSE,NA,NA,"talek","k",1991-07-13,"06:07:00","07:10:00",1991,1,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-06-23,"dls","inferred dead",1978-01-01,NA,"talek",NA,NA,NA,162.3,"adult","low","low","positive",1991-02-28,157.9,"adult","after","1"
"585",7243,"t1627",2,TRUE,FALSE,"23s","00-jan-00",12,"scan",NA,15,FALSE,NA,NA,"talek","k",1991-07-13,"06:07:00","07:10:00",1991,2,"f","r","27",NA,NA,NA,NA,NA,NA,1995-03-25,"dls","lions",1983-06-01,NA,"talek",NA,NA,NA,97.4,"adult","low","low","positive",1991-02-25,92.8,"adult","after","1"
"586",7245,"t1627",2,TRUE,FALSE,"quai","00-jan-00",14,"scan",NA,30,FALSE,NA,NA,"talek","k",1991-07-13,"06:07:00","07:10:00",1991,1,"m","i",NA,NA,NA,NA,NA,NA,NA,1993-06-21,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1990-12-28,NA,"adult","after","1"
"587",7260,"t1627",2,TRUE,FALSE,"mw","00-jan-00",4,"dist","lions",2,FALSE,NA,NA,"talek","k",1991-07-13,"06:07:00","07:10:00",1991,9,"f","r","03",NA,"0","1",NA,NA,NA,1991-11-15,"dead","unknown",1987-05-01,NA,"talek",NA,NA,NA,50.4,"adult","low","low","positive",1991-03-04,46.1,"adult","after","1"
"588",7262,"t1627",2,TRUE,FALSE,"q","00-jan-00",1,"dist",NA,8,FALSE,NA,NA,"talek","k",1991-07-13,"06:07:00","07:10:00",1991,8,"m","r","bsh",NA,"0","1",1989-05-29,NA,NA,NA,NA,NA,1988-10-29,NA,"talek",1989-05-30,NA,NA,32.4,"adult","low","low","positive",1990-12-05,25.2,"adult","after","1"
"589",7268,"t1627",2,TRUE,FALSE,"dj","00-jan-00",7,"app","lions",1,FALSE,NA,NA,"talek","k",1991-07-13,"06:07:00","07:10:00",1991,2,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,67.9,"adult","low","low","positive",1991-01-19,62.1,"adult","after","1"
"590",7285,"t1627",2,TRUE,FALSE,"sx","00-jan-00",2,"scan",NA,8,FALSE,NA,"""by mw""","talek","k",1991-07-13,"06:07:00","07:10:00",1991,2,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,20.9,"subadult","low","low","positive",1990-12-28,14.5,"subadult","after","1"
"591",7286,"t1627",2,TRUE,FALSE,"bb","00-jan-00",3,"scan",NA,8,FALSE,NA,NA,"talek","k",1991-07-13,"06:07:00","07:10:00",1991,2,"f","r","bsh",NA,"1","1",1990-03-13,NA,NA,1998-12-29,"dead","humans (spear)",1989-07-13,NA,"talek",1990-05-21,NA,NA,24,"subadult","low","low","positive",1993-12-08,52.9,"adult","before","1"
"592",7287,"t1627",2,TRUE,FALSE,"chy","00-jan-00",4,"scan",NA,8,FALSE,NA,NA,"talek","k",1991-07-13,"06:07:00","07:10:00",1991,2,"m","r","coch",NA,"1","2",1990-04-25,NA,NA,1997-03-05,"dls",NA,1989-10-14,NA,"talek",1991-01-15,NA,NA,20.9,"subadult","low","low","negative",1991-11-29,25.5,"adult","before","0"
"593",7289,"t1627",2,TRUE,FALSE,"bm","00-jan-00",6,"scan",NA,15,FALSE,NA,NA,"talek","k",1991-07-13,"06:07:00","07:10:00",1991,2,"f","r","23s",NA,"1","2",1990-04-16,NA,NA,1999-08-18,"dls","fate unknown",1989-07-17,NA,"talek",1990-08-25,NA,NA,23.9,"subadult","low","low","positive",1997-07-27,96.3,"adult","before","1"
"594",7297,"t51596",2,FALSE,FALSE,"nav","00-jan-00",1,"mob","lion",20,FALSE,NA,NA,"talek","c",2005-03-05,"06:14:00","07:10:00",2005,2,"f","r","coch","en","1","2",1993-06-08,NA,NA,2016-07-20,"dls","inferred dead",1992-11-07,NA,"talek",1993-11-29,NA,NA,147.9,"adult",NA,"low","negative",1993-07-21,8.4,"cub","after","0"
"595",7298,"t51596",2,FALSE,FALSE,"mali","00-jan-00",1,"mob","lion",20,FALSE,NA,NA,"talek","c",2005-03-05,"06:14:00","07:10:00",2005,2,"f","r","jab",NA,"1","2",1997-04-08,NA,NA,2006-01-13,"dls","inferred dead",1996-10-13,NA,"talek",1997-10-01,NA,NA,100.7,"adult",NA,"low","negative",1997-07-04,8.7,"cub","after","0"
"596",7300,"t51596",2,FALSE,FALSE,"mrph","00-jan-00",1,"mob","lion",20,FALSE,NA,NA,"talek","c",2005-03-05,"06:14:00","07:10:00",2005,2,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,104.3,"adult",NA,"low","positive",1997-06-07,11.4,"cub","after","1"
"597",7303,"t51596",2,FALSE,FALSE,"csn","00-jan-00",1,"mob","lion",20,FALSE,NA,NA,"talek","c",2005-03-05,"06:14:00","07:10:00",2005,2,"f","r","bsh","fn","0",NA,1998-08-19,NA,NA,2005-05-03,"dead","lions",1998-02-15,NA,"talek",1998-12-14,NA,NA,84.6,"adult",NA,"low","positive",1999-01-29,11.4,"cub","after","1"
"598",7305,"t51596",2,FALSE,FALSE,"hex","00-jan-00",1,"mob","lion",20,FALSE,NA,NA,"talek","c",2005-03-05,"06:14:00","07:10:00",2005,2,"f","r","bail",NA,NA,NA,2003-11-07,NA,NA,2016-04-13,"dls","inferred dead",2003-03-04,NA,"talek",2004-01-17,NA,NA,24,"subadult",NA,"hi","doubtful",2012-06-09,111.2,"adult","before","0"
"599",7345,"t51596",2,FALSE,FALSE,"mp","00-jan-00",1,"brt flw","lion",50,FALSE,NA,"scan","talek","c",2005-03-05,"06:14:00","07:10:00",2005,1,"f","r","dj","bag","1","1",1995-03-18,NA,NA,2013-07-13,"dls","inferred dead",1994-07-23,NA,"talek",1995-08-30,NA,NA,127.4,"adult",NA,"low","negative",1995-04-10,8.6,"cub","after","0"
"600",7353,"t51596",2,FALSE,FALSE,"ldv","00-jan-00",1,"scan","lion",50,FALSE,NA,NA,"talek","c",2005-03-05,"06:14:00","07:10:00",2005,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-23,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,87.3,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","after","1"
"601",7354,"t51596",2,FALSE,FALSE,"ali","00-jan-00",1,"scan","lion",100,FALSE,NA,NA,"talek","c",2005-03-05,"06:14:00","07:10:00",2005,1,"f","r","bb","mike","1","1",1998-08-18,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",1997-08-04,NA,"talek",1998-06-21,NA,NA,91,"adult",NA,"low","doubtful",1999-04-26,20.7,"subadult","after","0"
"602",7355,"t51596",2,FALSE,FALSE,"mig","00-jan-00",1,"scan","lion",100,FALSE,NA,NA,"talek","c",2005-03-05,"06:14:00","07:10:00",2005,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult","after","1"
"603",7394,"t56284",2,TRUE,FALSE,"ldv","00-jan-00",1,"mob","lions",15,FALSE,NA,NA,"talek","k",2006-01-23,"18:18:00","19:48:00",2006,3,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-23,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,98,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","after","1"
"604",7400,"t56284",2,TRUE,FALSE,"foz","00-jan-00",1,"mob","lions",15,FALSE,NA,NA,"talek","k",2006-01-23,"18:18:00","19:48:00",2006,2,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,97.3,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","after","1"
"605",7412,"t64386",2,TRUE,FALSE,"baez","00-jan-00",1,"dist",NA,100,FALSE,NA,NA,"talek","k",2008-12-09,"05:59:00","07:03:00",2008,1,"f","r","bail",NA,"1","1",2005-07-02,NA,NA,NA,NA,NA,2004-10-16,NA,"talek",2005-08-05,NA,NA,49.8,"adult",NA,"hi","positive",2012-05-19,91.1,"adult","before","1"
"606",7414,"t64386",2,TRUE,FALSE,"foz","00-jan-00",1,"mob","lion",10,FALSE,NA,"lion ignores","talek","k",2008-12-09,"05:59:00","07:03:00",2008,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,131.8,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","after","1"
"607",7416,"t64386",2,TRUE,FALSE,"mrph","00-jan-00",1,"mob","lion",10,FALSE,NA,"lion ignores","talek","k",2008-12-09,"05:59:00","07:03:00",2008,1,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,149.5,"adult",NA,"low","positive",1997-06-07,11.4,"cub","after","1"
"608",7420,"t64386",2,TRUE,FALSE,"hel","00-jan-00",1,"mob","lion",3,FALSE,NA,NA,"talek","k",2008-12-09,"05:59:00","07:03:00",2008,2,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,34.2,"adult",NA,"hi","positive",2012-05-06,75.1,"adult","before","1"
"609",7422,"t64386",2,TRUE,FALSE,"pan","00-jan-00",1,"mob","lion",4,FALSE,NA,NA,"talek","k",2008-12-09,"05:59:00","07:03:00",2008,2,"f","r","mrph",NA,"1","1",2005-03-01,NA,NA,2013-03-21,"dead",NA,2004-05-20,NA,"talek",2005-03-14,NA,NA,54.7,"adult",NA,"hi","positive",2012-05-08,95.6,"adult","before","1"
"610",7430,"t64386",2,TRUE,FALSE,"hex","00-jan-00",1,"dist",NA,85,FALSE,NA,NA,"talek","k",2008-12-09,"05:59:00","07:03:00",2008,1,"f","r","bail",NA,NA,NA,2003-11-07,NA,NA,2016-04-13,"dls","inferred dead",2003-03-04,NA,"talek",2004-01-17,NA,NA,69.2,"adult",NA,"hi","doubtful",2012-06-09,111.2,"adult","before","0"
"611",7510,"t57480",2,TRUE,FALSE,"pan","00-jan-00",1,"scan",NA,10,FALSE,NA,NA,"talek","k",2006-04-27,"06:05:00","07:33:00",2006,9,"f","r","mrph",NA,"1","1",2005-03-01,NA,NA,2013-03-21,"dead",NA,2004-05-20,NA,"talek",2005-03-14,NA,NA,23.2,"subadult",NA,"hi","positive",2012-05-08,95.6,"adult","before","1"
"612",7517,"t57480",2,TRUE,FALSE,"foz","00-jan-00",1,"scan",NA,15,FALSE,NA,NA,"talek","k",2006-04-27,"06:05:00","07:33:00",2006,6,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,100.4,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","after","1"
"613",7527,"t57480",2,TRUE,FALSE,"baez","00-jan-00",2,"mob","lion",10,FALSE,NA,NA,"talek","k",2006-04-27,"06:05:00","07:33:00",2006,6,"f","r","bail",NA,"1","1",2005-07-02,NA,NA,NA,NA,NA,2004-10-16,NA,"talek",2005-08-05,NA,NA,18.3,"subadult",NA,"hi","positive",2012-05-19,91.1,"adult","before","1"
"614",7593,"t5271",2,TRUE,FALSE,"chy","00-jan-00",1,"fd",NA,1,FALSE,"zebra legs/scraps","scan","talek","k",1993-04-18,"06:15:00","08:38:00",1993,1,"m","r","coch",NA,"1","2",1990-04-25,NA,NA,1997-03-05,"dls",NA,1989-10-14,NA,"talek",1991-01-15,NA,NA,42.1,"adult","low","low","negative",1991-11-29,25.5,"adult","after","0"
"615",7602,"t5271",2,TRUE,FALSE,"quai","00-jan-00",1,"scan",NA,1,FALSE,NA,NA,"talek","k",1993-04-18,"06:15:00","08:38:00",1993,1,"m","i",NA,NA,NA,NA,NA,NA,NA,1993-06-21,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1990-12-28,NA,"adult","after","1"
"616",7603,"t5271",2,TRUE,FALSE,"zip","00-jan-00",1,"scan",NA,1,FALSE,NA,NA,"talek","k",1993-04-18,"06:15:00","08:38:00",1993,1,"m","i",NA,NA,NA,NA,NA,NA,NA,1994-04-21,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","doubtful",1992-04-11,NA,"adult","after","0"
"617",7642,"t31229",2,TRUE,FALSE,"zim","00-jan-00",1,"scan",NA,30,FALSE,NA,NA,"talek","k",2002-02-18,"07:37:00","08:38:00",2002,1,"f","r","cr","zig","1","1",1999-08-04,NA,NA,2002-12-12,"dls","inferred dead",1998-11-29,NA,"talek",2000-02-23,NA,NA,38.7,"adult",NA,"low","positive",1999-11-07,11.3,"cub","after","1"
"618",7653,"t31229",2,TRUE,FALSE,"cam","00-jan-00",1,"scan",NA,30,FALSE,NA,NA,"talek","k",2002-02-18,"07:37:00","08:38:00",2002,1,"f","r","jj","zig","1","1",1999-08-05,NA,NA,2006-10-23,"dls","inferred dead",1998-11-21,NA,"talek",1999-10-09,NA,NA,38.9,"adult",NA,"low","negative",1999-09-21,10,"cub","after","0"
"619",7674,"t31229",2,TRUE,FALSE,"ath","00-jan-00",1,"brt snf",NA,10,FALSE,NA,NA,"talek","k",2002-02-18,"07:37:00","08:38:00",2002,4,"f","r","mrph",NA,"1","1",1999-07-19,NA,NA,2004-03-31,"dead","snake bite",1998-11-20,NA,"talek",1999-12-17,NA,NA,39,"adult",NA,"low","positive",1999-11-26,12.2,"subadult","after","1"
"620",7681,"t31229",2,TRUE,FALSE,"mrph","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2002-02-18,"07:37:00","08:38:00",2002,2,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,67.8,"adult",NA,"low","positive",1997-06-07,11.4,"cub","after","1"
