"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dengrad.date","dengrad.event.status","dengrad.event.data","disappear.date","disappear.event.status","disappear.event.data","dob.date","dob.event.status","dob.event.data","wean.date","wean.event.status","wean.event.data","age.mon.lion","age.cat.lion","hum.dist.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","diagnosis.time","toxo.status"
"448",8719,"t63323",2,TRUE,FALSE,"pan","00-jan-00",1,"mob","lion",9,FALSE,NA,NA,"talek","k",2008-08-12,"06:18:00","07:35:00",2008,2,"f","r","mrph",NA,"1","1",2005-03-01,NA,NA,2013-03-21,"dead",NA,2004-05-20,NA,"talek",2005-03-14,NA,NA,50.8,"adult",NA,"hi","positive",2012-05-08,95.6,"adult","before","1"
"449",8733,"t63323",2,TRUE,FALSE,"hel","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","k",2008-08-12,"06:18:00","07:35:00",2008,2,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,30.3,"adult",NA,"hi","positive",2012-05-06,75.1,"adult","before","1"
"450",8736,"t63323",2,TRUE,FALSE,"foz","00-jan-00",1,"dist",NA,30,FALSE,NA,NA,"talek","k",2008-08-12,"06:18:00","07:35:00",2008,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,127.9,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","after","1"
"451",8743,"t61001",2,TRUE,FALSE,"baez","00-jan-00",1,"dist",NA,40,FALSE,NA,NA,"talek","k",2007-08-22,"06:55:00","08:38:00",2007,1,"f","r","bail",NA,"1","1",2005-07-02,NA,NA,NA,NA,NA,2004-10-16,NA,"talek",2005-08-05,NA,NA,34.2,"adult",NA,"hi","positive",2012-05-19,91.1,"adult","before","1"
"452",8779,"t61001",2,TRUE,FALSE,"ali","00-jan-00",3,"mob",NA,15,FALSE,NA,NA,"talek","k",2007-08-22,"06:55:00","08:38:00",2007,1,"f","r","bb","mike","1","1",1998-08-18,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",1997-08-04,NA,"talek",1998-06-21,NA,NA,120.6,"adult",NA,"low","doubtful",1999-04-26,20.7,"subadult","after","0"
"453",8780,"t61001",2,TRUE,FALSE,"pan","00-jan-00",3,"mob",NA,15,TRUE,NA,NA,"talek","k",2007-08-22,"06:55:00","08:38:00",2007,1,"f","r","mrph",NA,"1","1",2005-03-01,NA,NA,2013-03-21,"dead",NA,2004-05-20,NA,"talek",2005-03-14,NA,NA,39.1,"adult",NA,"hi","positive",2012-05-08,95.6,"adult","before","1"
"454",8781,"t61001",2,TRUE,FALSE,"foz","00-jan-00",3,"mob",NA,15,FALSE,NA,NA,"talek","k",2007-08-22,"06:55:00","08:38:00",2007,2,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,116.2,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","after","1"
"455",8786,"t59051",2,FALSE,FALSE,"ldv","00-jan-00",1,"scan",NA,75,FALSE,NA,NA,"talek","o",2006-08-19,"06:11:00","07:16:00",2006,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-23,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,104.8,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","after","1"
"456",8852,"t53110",2,TRUE,FALSE,"vgs","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,2,"m","i",NA,NA,NA,NA,NA,NA,NA,2006-01-25,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult","after","1"
"457",8853,"t53110",2,TRUE,FALSE,"ali","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,2,"f","r","bb","mike","1","1",1998-08-18,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",1997-08-04,NA,"talek",1998-06-21,NA,NA,94.4,"adult",NA,"low","doubtful",1999-04-26,20.7,"subadult","after","0"
"458",8855,"t53110",2,TRUE,FALSE,"hex","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,3,"f","r","bail",NA,NA,NA,2003-11-07,NA,NA,2016-04-13,"dls","inferred dead",2003-03-04,NA,"talek",2004-01-17,NA,NA,27.5,"adult",NA,"hi","doubtful",2012-06-09,111.2,"adult","before","0"
"459",8860,"t53110",2,TRUE,FALSE,"ldv","00-jan-00",1,"scan",NA,3,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-23,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,90.8,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","after","1"
"460",8870,"t53110",2,TRUE,FALSE,"pan","00-jan-00",1,"scan",NA,20,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,1,"f","r","mrph",NA,"1","1",2005-03-01,NA,NA,2013-03-21,"dead",NA,2004-05-20,NA,"talek",2005-03-14,NA,NA,12.9,"subadult",NA,"hi","positive",2012-05-08,95.6,"adult","before","1"
"461",8896,"t53110",2,TRUE,FALSE,"mig","00-jan-00",1,"paste",NA,5,TRUE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,3,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult","after","1"
"462",8924,"t53110",2,TRUE,FALSE,"foz","00-jan-00",1,"scan",NA,4,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,3,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,90.1,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","after","1"
"463",8958,"t50077",2,TRUE,FALSE,"foz","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","k",2004-11-23,"06:42:00","07:30:00",2004,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,83.3,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","after","1"
"464",8963,"t50077",2,TRUE,FALSE,"ldv","00-jan-00",1,"scan",NA,100,FALSE,NA,NA,"talek","k",2004-11-23,"06:42:00","07:30:00",2004,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-23,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,84,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","after","1"
"465",8997,"t8580",2,FALSE,FALSE,"jb","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,6,"f","r","bsh","fn","1","1",1994-03-22,NA,NA,1997-12-03,"dls","inferred dead",1993-06-26,NA,"talek",1994-02-17,NA,NA,20.3,"subadult","low","low","positive",1994-07-04,12.3,"subadult","after","1"
"466",8999,"t8580",2,FALSE,FALSE,"bb","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,3,"f","r","bsh",NA,"1","1",1990-03-13,NA,NA,1998-12-29,"dead","humans (spear)",1989-07-13,NA,"talek",1990-05-21,NA,NA,67.8,"adult","low","low","positive",1993-12-08,52.9,"adult","after","1"
"467",9000,"t8580",2,FALSE,FALSE,"bsh","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,5,"f","r","kb",NA,NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",1983-01-01,NA,"talek",NA,NA,NA,146.1,"adult","low","low","positive",1994-05-02,136,"adult","after","1"
"468",9001,"t8580",2,FALSE,FALSE,"fn","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,3,"m","i",NA,NA,NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1991-07-11,NA,"adult","after","1"
"469",9002,"t8580",2,FALSE,FALSE,"lg","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,5,"f","r","11",NA,NA,NA,NA,NA,NA,1999-04-16,"dls","inferred dead",1982-06-01,NA,"talek",NA,NA,NA,153.2,"adult","low","low","positive",1994-06-28,144.9,"adult","after","1"
"470",9004,"t8580",2,FALSE,FALSE,"ua","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,5,"f","r","79",NA,"0","1",NA,NA,NA,2001-05-05,"dls","lions",1987-03-01,NA,"talek",1988-08-19,NA,NA,96.2,"adult","low","low","positive",1994-06-26,87.8,"adult","after","1"
"471",9123,"t8580",2,FALSE,FALSE,"dj","00-jan-00",1,"mob","lion",10,FALSE,NA,"bt, giggle, whoop app-10 m lion","talek","o",1995-03-07,"19:00:00","19:31:00",1995,2,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,111.7,"adult","low","low","positive",1991-01-19,62.1,"adult","after","1"
"472",9210,"t1605",2,TRUE,FALSE,"en","00-jan-00",1,"dist",NA,2,FALSE,NA,NA,"talek","k",1991-07-02,"16:20:00","19:00:00",1991,9,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1991-07-06,NA,"adult","before","1"
"473",9211,"t1605",2,TRUE,FALSE,"sx","00-jan-00",1,"dist",NA,2,FALSE,NA,NA,"talek","k",1991-07-02,"16:20:00","19:00:00",1991,3,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,20.6,"subadult","low","low","positive",1990-12-28,14.5,"subadult","after","1"
"474",9256,"t1605",2,TRUE,FALSE,"sy","00-jan-00",2,"dist",NA,3,FALSE,NA,NA,"talek","k",1991-07-02,"16:20:00","19:00:00",1991,6,"m","i",NA,NA,NA,NA,NA,NA,NA,1997-02-12,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","doubtful",1990-12-19,NA,"adult","after","0"
"475",9302,"t1651.2",2,TRUE,FALSE,"sher","00-jan-00",1,"follow","lion",50,FALSE,NA,NA,"talek","k",1991-07-31,"07:13:00","08:15:00",1991,2,"m","r","kb","65","0","1",NA,NA,NA,2001-06-27,"dls","fate unknown",1987-08-01,NA,"talek",1988-06-01,NA,NA,48,"adult","low","low","positive",1990-08-07,36.2,"adult","after","1"
"476",9306,"t8195",2,TRUE,FALSE,"will","00-jan-00",1,"scan",NA,20,FALSE,NA,NA,"talek","k",1994-10-18,"07:08:00","09:50:00",1994,1,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","doubtful",1994-04-26,NA,"adult","after","0"
"477",9351,"t80207",2,TRUE,FALSE,"endr","00-jan-00",1,"scan","lioness",15,FALSE,NA,NA,"talek","k",2013-01-19,"06:49:00","07:41:00",2013,1,"m","r","loki",NA,"1","2",2011-07-06,NA,NA,2014-04-03,"dead","poison (april 2014 incident)",2010-11-01,NA,"talek",2011-08-11,NA,NA,26.6,"adult","hi","hi","positive",2012-05-25,18.8,"subadult","after","1"
"478",9354,"t80207",2,TRUE,FALSE,"atac","00-jan-00",4,"scan","lioness",25,FALSE,NA,NA,"talek","k",2013-01-19,"06:49:00","07:41:00",2013,1,"f","r","hel",NA,"1","2",2009-10-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-07-15,NA,NA,47.1,"adult","hi","hi","positive",2012-06-13,39.9,"adult","after","1"
"479",9430,"t49403",2,TRUE,FALSE,"mig","00-jan-00",1,"scan",NA,75,FALSE,NA,NA,"talek","k",2004-10-12,"06:26:00","08:28:00",2004,4,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult","after","1"
"480",9436,"t49403",2,TRUE,FALSE,"ldv","00-jan-00",1,"scan",NA,75,FALSE,NA,NA,"talek","k",2004-10-12,"06:26:00","08:28:00",2004,4,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-23,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,82.6,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","after","1"
"481",9465,"t49403",2,TRUE,FALSE,"vgs","00-jan-00",1,"scan",NA,43,FALSE,NA,"""2 lioness fd carcass""","talek","k",2004-10-12,"06:26:00","08:28:00",2004,8,"m","i",NA,NA,NA,NA,NA,NA,NA,2006-01-25,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult","after","1"
"482",9550,"t67756",2,TRUE,FALSE,"roos","00-jan-00",2,"bo","lion",1,FALSE,NA,"feint twd team","talek","k",2009-12-08,"18:19:00","18:47:00",2009,3,"f","r","nav",NA,NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",2007-03-02,NA,"talek",2008-07-24,NA,NA,33.2,"adult",NA,"hi","positive",2013-06-07,75.2,"adult","before","1"
"483",9564,"t66407",2,FALSE,FALSE,"baez","00-jan-00",1,"dist","subad male lion",5,FALSE,NA,NA,"talek","o",2009-08-21,"06:49:00","08:18:00",2009,1,"f","r","bail",NA,"1","1",2005-07-02,NA,NA,NA,NA,NA,2004-10-16,NA,"talek",2005-08-05,NA,NA,58.1,"adult",NA,"hi","positive",2012-05-19,91.1,"adult","before","1"
"484",9589,"t8968",2,TRUE,FALSE,"gw","00-jan-00",4,"mob","lion",15,FALSE,NA,"""circle lionesses at 15m, all whooping""","talek","k",1995-11-16,"18:21:00","18:58:00",1995,2,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-12-12,"dls","inferred dead",1978-01-01,NA,"talek",NA,NA,NA,214.5,"adult","low","low","positive",1990-12-22,155.7,"adult","after","1"
"485",9597,"t8968",2,TRUE,FALSE,"bb","00-jan-00",1,"whooping",NA,20,FALSE,NA,NA,"talek","k",1995-11-16,"18:21:00","18:58:00",1995,1,"f","r","bsh",NA,"1","1",1990-03-13,NA,NA,1998-12-29,"dead","humans (spear)",1989-07-13,NA,"talek",1990-05-21,NA,NA,76.1,"adult","low","low","positive",1993-12-08,52.9,"adult","after","1"
"486",9609,"t8968",2,TRUE,FALSE,"mig","00-jan-00",1,"whooping",NA,20,FALSE,NA,NA,"talek","k",1995-11-16,"18:21:00","18:58:00",1995,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1994-09-20,NA,"adult","after","1"
"487",9613,"t8968",2,TRUE,FALSE,"jb","00-jan-00",2,"mob",NA,5,FALSE,NA,NA,"talek","k",1995-11-16,"18:21:00","18:58:00",1995,3,"f","r","bsh","fn","1","1",1994-03-22,NA,NA,1997-12-03,"dls","inferred dead",1993-06-26,NA,"talek",1994-02-17,NA,NA,28.7,"adult","low","low","positive",1994-07-04,12.3,"subadult","after","1"
"488",9614,"t8968",2,TRUE,FALSE,"kip","00-jan-00",2,"mob",NA,5,FALSE,NA,NA,"talek","k",1995-11-16,"18:21:00","18:58:00",1995,3,"f","r","who","fn","1","1",1994-08-23,NA,NA,2000-09-26,"dls","inferred dead",1993-12-10,NA,"talek",1994-09-10,NA,NA,23.2,"subadult","low","low","positive",1994-12-18,12.3,"subadult","after","1"
"489",9663,"t8012",2,FALSE,FALSE,"sx","00-jan-00",1,"dist",NA,100,FALSE,NA,NA,"talek","d",1994-09-27,"06:13:00","08:08:00",1994,2,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,59.4,"adult","low","low","positive",1990-12-28,14.5,"subadult","after","1"
"490",9671,"t8012",2,FALSE,FALSE,"dj","00-jan-00",1,"dist",NA,100,FALSE,NA,NA,"talek","d",1994-09-27,"06:13:00","08:08:00",1994,2,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,106.4,"adult","low","low","positive",1991-01-19,62.1,"adult","after","1"
"491",9672,"t8012",2,FALSE,FALSE,"coch","00-jan-00",1,"dist",NA,100,FALSE,NA,NA,"talek","d",1994-09-27,"06:13:00","08:08:00",1994,2,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-09-02,"dead","lions",1985-02-01,NA,"talek",NA,NA,NA,115.8,"adult","low","low","positive",1993-12-15,106.4,"adult","after","1"
"492",9673,"t8012",2,FALSE,FALSE,"bm","00-jan-00",1,"dist",NA,100,FALSE,NA,NA,"talek","d",1994-09-27,"06:13:00","08:08:00",1994,2,"f","r","23s",NA,"1","2",1990-04-16,NA,NA,1999-08-18,"dls","fate unknown",1989-07-17,NA,"talek",1990-08-25,NA,NA,62.4,"adult","low","low","positive",1997-07-27,96.3,"adult","before","1"
"493",9692,"t7228",2,TRUE,FALSE,"coch","00-jan-00",1,"dist",NA,40,FALSE,NA,"circles carcass","talek","k",1994-06-17,"07:58:00","09:51:00",1994,1,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-09-02,"dead","lions",1985-02-01,NA,"talek",NA,NA,NA,112.5,"adult","low","low","positive",1993-12-15,106.4,"adult","after","1"
"494",9709,"t3374.5",2,TRUE,FALSE,"bb","00-jan-00",1,"fd",NA,4,FALSE,"baby zebra","on carcass when lion arrives","talek","k",1992-12-30,"18:47:00","19:33:00",1992,1,"f","r","bsh",NA,"1","1",1990-03-13,NA,NA,1998-12-29,"dead","humans (spear)",1989-07-13,NA,"talek",1990-05-21,NA,NA,41.6,"adult","low","low","positive",1993-12-08,52.9,"adult","before","1"
"495",9711,"t3374.5",2,TRUE,FALSE,"bsh","00-jan-00",1,"fd",NA,4,FALSE,"baby zebra","on carcass when lion arrives","talek","k",1992-12-30,"18:47:00","19:33:00",1992,1,"f","r","kb",NA,NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",1983-01-01,NA,"talek",NA,NA,NA,119.9,"adult","low","low","positive",1994-05-02,136,"adult","before","1"
"496",9713,"t3374.5",2,TRUE,FALSE,"sx","00-jan-00",1,"fd",NA,4,FALSE,"baby zebra","on carcass when lion arrives","talek","k",1992-12-30,"18:47:00","19:33:00",1992,1,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,38.5,"adult","low","low","positive",1990-12-28,14.5,"subadult","after","1"
"497",9874,"t3148",2,TRUE,FALSE,"quai","00-jan-00",7,"lopes",NA,25,FALSE,NA,"lopes around lions ""like a fool""","talek","k",1992-09-19,"06:58:00","08:07:00",1992,2,"m","i",NA,NA,NA,NA,NA,NA,NA,1993-06-21,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1990-12-28,NA,"adult","after","1"
"498",9908,"t3005",2,FALSE,FALSE,"23s","00-jan-00",2,"dist",NA,5,FALSE,NA,"lion peeing","talek","d",1992-06-16,"06:20:00","07:39:00",1992,2,"f","r","27",NA,NA,NA,NA,NA,NA,1995-03-25,"dls","lions",1983-06-01,NA,"talek",NA,NA,NA,108.5,"adult","low","low","positive",1991-02-25,92.8,"adult","after","1"
"499",9910,"t3005",2,FALSE,FALSE,"chy","00-jan-00",2,"dist",NA,5,FALSE,NA,"lion peeing","talek","d",1992-06-16,"06:20:00","07:39:00",1992,2,"m","r","coch",NA,"1","2",1990-04-25,NA,NA,1997-03-05,"dls",NA,1989-10-14,NA,"talek",1991-01-15,NA,NA,32.1,"adult","low","low","negative",1991-11-29,25.5,"adult","after","0"
"500",9918,"t3005",2,FALSE,FALSE,"bb","00-jan-00",1,"dist",NA,20,FALSE,NA,"""lions quit""","talek","d",1992-06-16,"06:20:00","07:39:00",1992,1,"f","r","bsh",NA,"1","1",1990-03-13,NA,NA,1998-12-29,"dead","humans (spear)",1989-07-13,NA,"talek",1990-05-21,NA,NA,35.1,"adult","low","low","positive",1993-12-08,52.9,"adult","before","1"
"501",9919,"t3005",2,FALSE,FALSE,"bm","00-jan-00",1,"dist",NA,20,FALSE,NA,"""lions quit""","talek","d",1992-06-16,"06:20:00","07:39:00",1992,1,"f","r","23s",NA,"1","2",1990-04-16,NA,NA,1999-08-18,"dls","fate unknown",1989-07-17,NA,"talek",1990-08-25,NA,NA,35,"adult","low","low","positive",1997-07-27,96.3,"adult","before","1"
"502",9922,"t3005",2,FALSE,FALSE,"sx","00-jan-00",1,"dist",NA,20,FALSE,NA,"""lions quit""","talek","d",1992-06-16,"06:20:00","07:39:00",1992,1,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,32.1,"adult","low","low","positive",1990-12-28,14.5,"subadult","after","1"
"503",9924,"t3005",2,FALSE,FALSE,"kb","00-jan-00",1,"dist",NA,20,FALSE,NA,"""lions quit""","talek","d",1992-06-16,"06:20:00","07:39:00",1992,1,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-06-23,"dls","inferred dead",1978-01-01,NA,"talek",NA,NA,NA,173.5,"adult","low","low","positive",1991-02-28,157.9,"adult","after","1"
"504",9926,"t3005",2,FALSE,FALSE,"bsh","00-jan-00",1,"dist",NA,20,FALSE,NA,"""lions quit""","talek","d",1992-06-16,"06:20:00","07:39:00",1992,1,"f","r","kb",NA,NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",1983-01-01,NA,"talek",NA,NA,NA,113.5,"adult","low","low","positive",1994-05-02,136,"adult","before","1"
"505",9927,"t3005",2,FALSE,FALSE,"es","00-jan-00",1,"dist",NA,20,FALSE,NA,"""lions quit""","talek","d",1992-06-16,"06:20:00","07:39:00",1992,1,"f","r","11",NA,NA,NA,NA,NA,NA,1996-05-07,"dls","inferred dead",1984-06-01,NA,"talek",NA,NA,NA,96.5,"adult","low","low","positive",1991-08-22,86.7,"adult","after","1"
"506",9959,"t1738.6",2,FALSE,FALSE,"hol","00-jan-00",3,"dist",NA,25,FALSE,NA,NA,"talek","o",1991-09-14,"07:00:00","08:23:00",1991,1,"m","i",NA,NA,NA,NA,NA,NA,NA,1993-03-30,"dead","lions",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1992-10-25,NA,"adult","before","1"
"507",9963,"t1738.6",2,FALSE,FALSE,"dj","00-jan-00",2,"dist",NA,5,FALSE,NA,"so","talek","o",1991-09-14,"07:00:00","08:23:00",1991,2,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,69.9,"adult","low","low","positive",1991-01-19,62.1,"adult","after","1"
"508",9990,"t1603.1",2,TRUE,FALSE,"sher","00-jan-00",1,"dist",NA,8,FALSE,NA,NA,"talek","k",1991-07-01,"06:34:00","08:15:00",1991,3,"m","r","kb","65","0","1",NA,NA,NA,2001-06-27,"dls","fate unknown",1987-08-01,NA,"talek",1988-06-01,NA,NA,47,"adult","low","low","positive",1990-08-07,36.2,"adult","after","1"
"509",9995,"t1603.1",2,TRUE,FALSE,"gw","00-jan-00",4,"fd",NA,9,FALSE,"buffalo carc",NA,"talek","k",1991-07-01,"06:34:00","08:15:00",1991,1,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-12-12,"dls","inferred dead",1978-01-01,NA,"talek",NA,NA,NA,161.9,"adult","low","low","positive",1990-12-22,155.7,"adult","after","1"
"510",9997,"t1603.1",2,TRUE,FALSE,"q","00-jan-00",4,"fd",NA,9,FALSE,"buffalo carc",NA,"talek","k",1991-07-01,"06:34:00","08:15:00",1991,1,"m","r","bsh",NA,"0","1",1989-05-29,NA,NA,NA,NA,NA,1988-10-29,NA,"talek",1989-05-30,NA,NA,32,"adult","low","low","positive",1990-12-05,25.2,"adult","after","1"
"511",10007,"t135.2",2,FALSE,FALSE,"kb","00-jan-00",1,"mob","lions",3,FALSE,NA,"time ""6:28-6:37""","talek","d",1988-09-12,"06:28:00","06:51:00",1988,2,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-06-23,"dls","inferred dead",1978-01-01,NA,"talek",NA,NA,NA,128.4,"adult","low","low","positive",1991-02-28,157.9,"adult","before","1"
"512",10010,"t135.2",2,FALSE,FALSE,"coch","00-jan-00",3,"brt app",NA,3,FALSE,NA,"time ""6:28-6:37""","talek","d",1988-09-12,"06:28:00","06:51:00",1988,2,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-09-02,"dead","lions",1985-02-01,NA,"talek",NA,NA,NA,43.3,"adult","low","low","positive",1993-12-15,106.4,"adult","before","1"
"513",10014,"t135.2",2,FALSE,FALSE,"es","00-jan-00",5,"dist",NA,50,FALSE,NA,"time ""6:28-6:37""","talek","d",1988-09-12,"06:28:00","06:51:00",1988,1,"f","r","11",NA,NA,NA,NA,NA,NA,1996-05-07,"dls","inferred dead",1984-06-01,NA,"talek",NA,NA,NA,51.4,"adult","low","low","positive",1991-08-22,86.7,"adult","before","1"
"514",10019,"t5304",2,TRUE,FALSE,"dj","00-jan-00",1,"fd",NA,5,FALSE,"spine scrap","scan","talek","k",1993-04-29,"06:25:00","07:22:00",1993,1,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,89.4,"adult","low","low","positive",1991-01-19,62.1,"adult","after","1"
"515",10022,"t5304",2,TRUE,FALSE,"bb","00-jan-00",1,"fd",NA,30,FALSE,NA,"scan","talek","k",1993-04-29,"06:25:00","07:22:00",1993,1,"f","r","bsh",NA,"1","1",1990-03-13,NA,NA,1998-12-29,"dead","humans (spear)",1989-07-13,NA,"talek",1990-05-21,NA,NA,45.5,"adult","low","low","positive",1993-12-08,52.9,"adult","before","1"
"516",10024,"t5304",2,TRUE,FALSE,"sx","00-jan-00",1,"scan",NA,32,FALSE,NA,"scan","talek","k",1993-04-29,"06:25:00","07:22:00",1993,1,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,42.5,"adult","low","low","positive",1990-12-28,14.5,"subadult","after","1"
"517",10025,"t5304",2,TRUE,FALSE,"ua","00-jan-00",1,"fd",NA,40,FALSE,NA,"scan","talek","k",1993-04-29,"06:25:00","07:22:00",1993,1,"f","r","79",NA,"0","1",NA,NA,NA,2001-05-05,"dls","lions",1987-03-01,NA,"talek",1988-08-19,NA,NA,73.9,"adult","low","low","positive",1994-06-26,87.8,"adult","before","1"
"518",10027,"t879",2,TRUE,FALSE,"es","00-jan-00",1,"fd",NA,20,FALSE,"gnu leg",NA,"talek","k",1989-12-02,"06:46:00","08:06:00",1989,1,"f","r","11",NA,NA,NA,NA,NA,NA,1996-05-07,"dls","inferred dead",1984-06-01,NA,"talek",NA,NA,NA,66,"adult","low","low","positive",1991-08-22,86.7,"adult","before","1"
